learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time
0.01,1e-06,True,16,24,Sigmoid,0.07231242954730988,0.07685862481594086,2048,0
0.01,1e-06,True,12,12,Sigmoid,0.073823943734169,0.07691338658332825,2048,0
0.01,1e-07,True,8,6,Sigmoid,0.07438374310731888,0.07702268660068512,1024,0
0.01,1e-07,True,8,12,Sigmoid,0.07612090557813644,0.07703206688165665,8192,0
0.01,1e-05,True,20,6,Sigmoid,0.03655461594462395,0.07703429460525513,128,0
0.01,1e-07,True,16,24,Sigmoid,0.0668831616640091,0.07709912955760956,1024,0
0.01,1e-05,True,16,12,Sigmoid,0.04752448946237564,0.0775982141494751,256,0
0.01,1e-06,True,12,6,Sigmoid,0.06397777795791626,0.07760553061962128,512,0
0.01,0.0001,True,20,24,Sigmoid,0.07702263444662094,0.07772339880466461,8192,2
0.01,0.0001,True,12,24,Sigmoid,0.07270116358995438,0.07779201865196228,2048,0
0.01,1e-07,True,16,6,Sigmoid,0.04287391155958176,0.07813462615013123,128,0
0.01,1e-06,True,12,12,Sigmoid,0.05110267177224159,0.07820802181959152,256,0
0.01,0.0001,True,8,6,Sigmoid,0.06206272542476654,0.07908974587917328,256,0
0.01,1e-06,True,12,12,Sigmoid,0.07895489782094955,0.07920372486114502,4096,0
0.01,1e-05,True,12,6,Sigmoid,0.05148071050643921,0.07922347635030746,128,0
0.01,1e-05,True,8,6,Sigmoid,0.07664452493190765,0.07943549752235413,2048,0
0.01,1e-05,True,8,6,Sigmoid,0.06540538370609283,0.07963451743125916,256,0
0.01,1e-05,True,20,24,Sigmoid,0.07589726895093918,0.07973724603652954,8192,2
0.01,0.0001,True,4,12,Sigmoid,0.07870887219905853,0.07990246266126633,4096,0
0.01,1e-05,True,20,24,Sigmoid,0.08072669059038162,0.0801364928483963,4096,1
0.01,1e-05,True,8,6,Sigmoid,0.04647846892476082,0.08018769323825836,128,0
0.01,0.0001,True,12,24,Sigmoid,0.06856591254472733,0.08027087152004242,1024,0
0.01,1e-05,True,16,24,Sigmoid,0.07664567977190018,0.08029083907604218,4096,1
0.01,1e-07,True,8,12,Sigmoid,0.07752391695976257,0.08029589056968689,2048,0
0.01,1e-07,True,16,12,Sigmoid,0.06401906907558441,0.08031293004751205,512,0
0.01,1e-05,True,12,12,Sigmoid,0.06581787019968033,0.08051171898841858,512,0
0.01,1e-06,True,8,12,Sigmoid,0.07013334333896637,0.08054140955209732,512,0
0.01,0.0001,True,20,24,Sigmoid,0.05332757160067558,0.08071239292621613,512,0
0.01,1e-05,True,12,12,Sigmoid,0.07615712285041809,0.08081477880477905,1024,0
0.01,1e-06,True,8,6,Sigmoid,0.07375998049974442,0.08088426291942596,512,0
0.01,1e-07,True,8,12,Sigmoid,0.07168780267238617,0.08114784210920334,512,0
0.01,0.0001,True,8,12,Sigmoid,0.07740595936775208,0.08115994930267334,1024,0
0.01,1e-07,True,12,24,Sigmoid,0.0775088369846344,0.08143100887537003,2048,0
0.01,1e-07,True,8,6,Sigmoid,0.0799831673502922,0.0817112848162651,8192,0
0.01,0.0001,True,4,6,Sigmoid,0.07250898331403732,0.08177503198385239,256,0
0.01,1e-06,True,12,24,Sigmoid,0.07750053703784943,0.08205659687519073,4096,1
0.01,0.0001,True,20,12,Sigmoid,0.047074709087610245,0.08209793269634247,256,0
0.01,1e-07,True,20,12,Sigmoid,0.04345336928963661,0.08231104165315628,256,0
0.01,0.0001,True,20,24,Sigmoid,0.07585854828357697,0.082381971180439,1024,0
0.01,1e-06,True,12,6,Sigmoid,0.049123238772153854,0.08245308697223663,128,0
0.01,1e-05,True,20,12,Sigmoid,0.049847718328237534,0.08269770443439484,256,0
0.01,0.0001,True,16,12,Sigmoid,0.04796720668673515,0.08287345618009567,256,0
0.01,1e-07,True,20,24,Sigmoid,0.05474292114377022,0.08327237516641617,512,0
0.01,0.0001,True,20,24,Sigmoid,0.07982654124498367,0.0832858681678772,4096,1
0.01,1e-07,True,16,24,Sigmoid,0.053722772747278214,0.08342131972312927,512,0
0.01,1e-07,True,4,12,Sigmoid,0.08021153509616852,0.0834646001458168,1024,0
0.01,1e-05,True,16,24,Sigmoid,0.06795714795589447,0.08363605290651321,512,0
0.01,1e-06,True,20,12,Sigmoid,0.08240313827991486,0.08365672081708908,4096,0
0.01,1e-05,True,12,24,Sigmoid,0.07383622229099274,0.0844338983297348,1024,0
