learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size
0.001,1e-05,True,16,6,Sigmoid,1.5084575414657593,1.5727086067199707,256
0.01,1e-07,True,4,6,Sigmoid,1.571911334991455,1.5756516456604004,2048
0.001,1e-06,True,4,24,Sigmoid,1.573267936706543,1.5773706436157227,2048
0.001,1e-07,True,8,24,Sigmoid,1.5754616260528564,1.5809553861618042,4096
0.001,1e-06,True,4,6,Sigmoid,1.5596411228179932,1.591355323791504,512
0.001,1e-07,True,4,6,Sigmoid,1.558553695678711,1.6115777492523193,256
0.001,0.0001,True,16,24,Sigmoid,1.6159037351608276,1.6220703125,4096
0.001,1e-06,True,8,12,Sigmoid,1.6180261373519897,1.6414401531219482,1024
0.001,1e-06,True,8,6,Sigmoid,1.6298742294311523,1.6527628898620605,1024
0.001,1e-06,True,8,6,Sigmoid,1.5914338827133179,1.6677556037902832,128
0.001,1e-07,True,16,6,Sigmoid,1.641910195350647,1.6681244373321533,1024
0.001,0.0001,True,8,24,Sigmoid,1.6703779697418213,1.6946825981140137,1024
0.001,1e-07,True,16,6,Sigmoid,1.6522127389907837,1.6998449563980103,512
0.001,0.0001,True,4,6,Sigmoid,1.6662615537643433,1.7164733409881592,256
0.001,0.0001,True,16,12,Sigmoid,1.6336820125579834,1.7208740711212158,256
0.001,1e-05,True,16,12,Sigmoid,1.7240420579910278,1.731182336807251,2048
0.001,0.0001,True,16,12,Sigmoid,1.7349990606307983,1.7431464195251465,2048
0.001,1e-07,True,8,24,Sigmoid,1.7511074542999268,1.7559690475463867,2048
0.001,1e-06,True,8,24,Sigmoid,1.743821620941162,1.7687225341796875,1024
0.001,1e-07,True,8,12,Sigmoid,1.7075977325439453,1.783151388168335,128
0.001,1e-06,True,16,24,Sigmoid,1.8141318559646606,1.8199183940887451,2048
0.001,0.0001,True,4,6,Sigmoid,1.8228155374526978,1.8270341157913208,4096
0.001,1e-05,True,8,6,Sigmoid,1.7559449672698975,1.828752875328064,128
0.001,1e-05,True,16,12,Sigmoid,1.7284564971923828,1.835880994796753,128
0.001,1e-05,True,8,24,Sigmoid,1.8341443538665771,1.8391696214675903,2048
0.001,1e-05,True,4,6,Sigmoid,1.8329449892044067,1.8548709154129028,1024
0.001,1e-07,True,16,12,Sigmoid,1.8494813442230225,1.8576661348342896,8192
0.001,0.0001,True,8,24,Sigmoid,1.8537594079971313,1.8589494228363037,2048
0.001,1e-06,True,8,24,Sigmoid,1.8247041702270508,1.8620213270187378,512
0.001,1e-07,True,4,6,Sigmoid,1.8299567699432373,1.8649711608886719,512
