learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time
0.01,1e-05,True,16,24,Sigmoid,0.06314823031425476,0.34042972326278687,256,4
0.01,1e-05,True,20,12,Sigmoid,0.029449880123138428,0.34209614992141724,256,2
0.01,1e-07,True,20,12,Sigmoid,0.016433805227279663,0.3426169753074646,128,2
0.01,1e-07,True,16,6,Sigmoid,0.02213025838136673,0.34375837445259094,128,1
0.01,1e-07,True,4,12,Sigmoid,0.1809397041797638,0.34475064277648926,512,2
0.01,1e-05,True,8,6,Sigmoid,0.03834068030118942,0.34754836559295654,128,1
0.01,0.0001,True,4,6,Sigmoid,0.18761837482452393,0.3478362560272217,128,0
0.01,0.0001,True,4,6,Sigmoid,0.16116589307785034,0.3498571515083313,1024,1
0.01,1e-06,True,12,24,Sigmoid,0.08529392629861832,0.3499031066894531,128,3
0.01,1e-07,True,16,12,Sigmoid,0.0937773734331131,0.35515668988227844,128,2
0.01,1e-05,True,12,24,Sigmoid,0.07785067707300186,0.3554185628890991,256,4
0.01,1e-07,True,20,6,Sigmoid,0.04784518480300903,0.35553041100502014,256,1
0.01,1e-06,True,20,6,Sigmoid,0.05152682587504387,0.3560524582862854,256,1
0.01,0.0001,True,16,6,Sigmoid,0.05083153396844864,0.3609365224838257,128,1
0.01,1e-05,True,12,6,Sigmoid,0.04173813760280609,0.36320462822914124,128,1
0.01,1e-05,True,4,24,Sigmoid,0.29646944999694824,0.3651880621910095,512,4
0.01,1e-06,True,16,12,Sigmoid,0.03609239310026169,0.36773037910461426,128,2
0.01,1e-07,True,4,6,Sigmoid,0.1885506808757782,0.37130632996559143,1024,1
0.01,0.0001,True,4,12,Sigmoid,0.23313835263252258,0.3720395565032959,512,2
0.01,1e-05,True,12,6,Sigmoid,0.04461430758237839,0.3746143579483032,256,1
0.01,1e-05,True,16,12,Sigmoid,0.05146414041519165,0.37467190623283386,256,2
0.01,1e-06,True,12,6,Sigmoid,0.0507243275642395,0.3773122727870941,256,1
0.01,1e-05,True,20,6,Sigmoid,0.027713295072317123,0.37769976258277893,256,1
0.01,1e-06,True,8,12,Sigmoid,0.13120469450950623,0.38214415311813354,256,1
0.01,0.0001,True,12,6,Sigmoid,0.059563085436820984,0.3836698830127716,256,1
0.01,1e-07,True,16,24,Sigmoid,0.0509510412812233,0.38910481333732605,256,4
0.01,1e-07,True,20,24,Sigmoid,0.039382752031087875,0.39073216915130615,256,5
0.01,1e-05,True,12,12,Sigmoid,0.041713107377290726,0.3915782570838928,256,2
0.01,1e-06,True,4,12,Sigmoid,0.17919921875,0.3921944200992584,1024,2
0.01,1e-07,True,12,6,Sigmoid,0.04002376273274422,0.39221256971359253,256,1
0.01,0.0001,True,4,6,Sigmoid,0.13940230011940002,0.39390936493873596,256,1
0.01,1e-07,True,4,6,Sigmoid,0.10718168318271637,0.3962642550468445,512,1
0.01,1e-07,True,12,12,Sigmoid,0.034973666071891785,0.3994482159614563,128,1
0.01,1e-06,True,4,6,Sigmoid,0.11821191012859344,0.40010949969291687,128,1
0.01,1e-06,True,20,12,Sigmoid,0.030457910150289536,0.4016268253326416,256,2
0.01,1e-06,True,16,6,Sigmoid,0.018133245408535004,0.4047333300113678,128,1
0.01,0.0001,True,12,12,Sigmoid,0.04460402578115463,0.4075585603713989,256,2
0.01,0.0001,True,16,6,Sigmoid,0.034574978053569794,0.4082930088043213,256,1
0.01,1e-06,True,12,6,Sigmoid,0.11632789671421051,0.41417402029037476,128,1
0.01,1e-07,True,12,24,Sigmoid,0.0535019114613533,0.415851354598999,256,4
0.01,1e-05,True,20,12,Sigmoid,0.007543250918388367,0.41917747259140015,128,2
0.01,1e-07,True,12,12,Sigmoid,0.04141367971897125,0.4213472008705139,256,2
0.01,0.0001,True,16,24,Sigmoid,0.09881266951560974,0.4250999093055725,256,4
0.01,1e-05,True,20,6,Sigmoid,0.026263318955898285,0.4264422357082367,128,1
0.01,1e-05,True,20,24,Sigmoid,0.04435758292675018,0.4279850721359253,256,4
0.01,1e-05,True,20,24,Sigmoid,0.057602621614933014,0.4318968653678894,128,4
0.01,1e-07,True,20,6,Sigmoid,0.09628896415233612,0.4339291751384735,128,1
0.01,1e-06,True,16,12,Sigmoid,0.04935183748602867,0.4349019527435303,256,2
0.01,1e-07,True,8,12,Sigmoid,0.10577403008937836,0.4356336295604706,256,2
0.01,1e-07,True,8,24,Sigmoid,0.1529010832309723,0.4387305974960327,256,3
0.01,1e-05,True,16,24,Sigmoid,0.03106597065925598,0.4435322880744934,128,3
0.01,1e-06,True,4,24,Sigmoid,0.3710407018661499,0.4458257555961609,512,3
0.01,0.0001,True,12,24,Sigmoid,0.043230921030044556,0.4499731659889221,128,3
0.01,0.0001,True,4,12,Sigmoid,0.19393229484558105,0.45034074783325195,256,1
0.01,1e-07,True,8,6,Sigmoid,0.07701922208070755,0.45135897397994995,256,1
0.01,1e-06,True,16,24,Sigmoid,0.06633932888507843,0.45235052704811096,256,4
0.01,1e-07,True,20,24,Sigmoid,0.02555880695581436,0.45595455169677734,128,4
0.01,1e-05,True,8,12,Sigmoid,0.04076945781707764,0.45756447315216064,128,1
0.01,0.0001,True,20,24,Sigmoid,0.020878605544567108,0.45839425921440125,128,4
