learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time
0.01,1e-07,True,12,24,Sigmoid,0.04852921515703201,0.15654052793979645,512,9
0.01,1e-05,True,16,24,Sigmoid,0.09423699975013733,0.15687274932861328,512,9
0.01,1e-07,True,8,6,Sigmoid,0.030937664210796356,0.1570734679698944,256,2
0.01,1e-06,True,8,12,Sigmoid,0.06586113572120667,0.15741270780563354,256,3
0.001,0.0001,True,20,6,Sigmoid,0.11469947546720505,0.15895426273345947,1024,3
0.01,0.0001,True,12,24,Sigmoid,0.05752066150307655,0.16206100583076477,256,8
0.01,1e-05,True,4,12,Sigmoid,0.07807542383670807,0.16344048082828522,512,3
0.01,1e-06,True,12,12,Sigmoid,0.0145486481487751,0.16390298306941986,256,4
0.01,1e-07,True,20,24,Sigmoid,0.05838476121425629,0.16677121818065643,256,9
0.01,1e-05,True,8,6,Sigmoid,0.03564044088125229,0.16689221560955048,256,2
0.01,1e-07,True,4,6,Sigmoid,0.08714020997285843,0.16703182458877563,512,2
0.001,0.0001,True,20,12,Sigmoid,0.09633957594633102,0.17028969526290894,1024,6
0.01,1e-06,True,8,24,Sigmoid,0.10419666022062302,0.17033712565898895,512,10
0.01,0.0001,True,4,12,Sigmoid,0.03926157206296921,0.17107483744621277,128,3
0.01,1e-06,True,20,24,Sigmoid,0.03335268422961235,0.17250363528728485,256,9
0.001,1e-07,True,20,6,Sigmoid,0.11703868210315704,0.17313088476657867,1024,3
0.01,1e-05,True,20,12,Sigmoid,0.040073323994874954,0.17436102032661438,256,4
0.01,1e-06,True,4,6,Sigmoid,0.061776794493198395,0.17450784146785736,128,1
0.01,1e-06,True,4,12,Sigmoid,0.05339283496141434,0.17662286758422852,256,4
0.01,1e-05,True,4,12,Sigmoid,0.07258880138397217,0.1779705435037613,256,3
0.01,1e-05,True,12,12,Sigmoid,0.02550063654780388,0.1800568848848343,256,4
0.001,1e-06,True,20,12,Sigmoid,0.11918119341135025,0.18621432781219482,1024,6
0.01,1e-06,True,4,24,Sigmoid,0.08561286330223083,0.18698711693286896,256,6
0.01,0.0001,True,12,6,Sigmoid,0.012954555451869965,0.18916845321655273,128,2
0.01,1e-05,True,16,24,Sigmoid,0.03721749410033226,0.20085157454013824,256,8
0.01,0.0001,True,8,6,Sigmoid,0.01786579191684723,0.20153319835662842,128,2
0.01,0.0001,True,4,12,Sigmoid,0.08277489244937897,0.2054685652256012,256,3
0.01,1e-06,True,16,24,Sigmoid,0.019835185259580612,0.20578457415103912,256,8
0.01,1e-06,True,4,6,Sigmoid,0.05043061450123787,0.2058878242969513,512,2
0.01,1e-06,True,4,6,Sigmoid,0.07572522759437561,0.20916327834129333,256,2
0.01,1e-06,True,12,24,Sigmoid,0.01592426747083664,0.2165646255016327,256,8
0.01,1e-05,True,4,6,Sigmoid,0.05368887633085251,0.2188447117805481,128,1
0.01,1e-06,True,8,6,Sigmoid,0.041719064116477966,0.21991164982318878,128,2
0.01,0.0001,True,4,24,Sigmoid,0.06303033232688904,0.22113770246505737,256,36
0.01,1e-07,True,16,24,Sigmoid,0.015003710985183716,0.22175398468971252,256,8
0.01,1e-05,True,20,12,Sigmoid,0.008981317281723022,0.22344455122947693,128,4
0.001,1e-05,True,20,6,Sigmoid,0.10630615800619125,0.22852492332458496,1024,3
0.001,0.0001,True,16,12,Sigmoid,0.13869084417819977,0.2299048751592636,1024,6
0.01,1e-05,True,4,6,Sigmoid,0.05151105299592018,0.22995515167713165,256,2
0.001,1e-05,True,20,12,Sigmoid,0.1366780400276184,0.23578330874443054,1024,6
0.001,0.0001,True,16,6,Sigmoid,0.21182134747505188,0.2370183765888214,1024,3
0.001,1e-06,True,16,6,Sigmoid,0.1622340977191925,0.23858368396759033,1024,3
0.01,1e-06,True,16,6,Sigmoid,0.02526821196079254,0.24113968014717102,128,2
0.001,1e-05,True,20,6,Sigmoid,0.11724168062210083,0.244736909866333,512,3
0.001,1e-07,True,20,12,Sigmoid,0.13393117487430573,0.2458922564983368,1024,6
0.001,1e-06,True,20,24,Sigmoid,0.11333709955215454,0.2461753785610199,1024,13
0.001,0.0001,True,20,24,Sigmoid,0.14283901453018188,0.2468540072441101,1024,13
0.01,1e-05,True,4,6,Sigmoid,0.07398229092359543,0.24794544279575348,512,2
0.01,1e-07,True,20,6,Sigmoid,0.003625541925430298,0.24997445940971375,128,2
0.001,1e-05,True,16,6,Sigmoid,0.1815124750137329,0.2514078915119171,1024,3
0.001,1e-07,True,16,12,Sigmoid,0.2080841362476349,0.2541651129722595,1024,6
0.01,1e-07,True,12,24,Sigmoid,0.028837841004133224,0.2546635866165161,256,8
0.01,0.0001,True,16,6,Sigmoid,0.022263333201408386,0.25808241963386536,128,2
0.001,0.0001,True,20,6,Sigmoid,0.13360628485679626,0.2585575580596924,512,2
0.001,1e-06,True,16,12,Sigmoid,0.19940251111984253,0.27011600136756897,1024,5
0.01,1e-05,True,4,24,Sigmoid,0.1722821593284607,0.27035611867904663,256,7
0.01,0.0001,True,16,12,Sigmoid,0.018396951258182526,0.2735045552253723,128,4
0.01,0.0001,True,8,12,Sigmoid,0.028463192284107208,0.2736140489578247,128,4
0.01,1e-07,True,4,12,Sigmoid,0.0843370333313942,0.2768958806991577,256,3
0.01,0.0001,True,20,6,Sigmoid,0.016170687973499298,0.2791982591152191,128,2
0.001,1e-05,True,20,24,Sigmoid,0.13518394529819489,0.2808472812175751,1024,13
0.001,1e-06,True,20,12,Sigmoid,0.1056242436170578,0.2819649875164032,512,5
0.01,1e-07,True,4,6,Sigmoid,0.04955528676509857,0.28645840287208557,128,1
0.01,1e-07,True,12,24,Sigmoid,0.04313533008098602,0.2868179678916931,128,7
0.01,1e-06,True,8,24,Sigmoid,0.048048391938209534,0.2894349694252014,128,7
0.001,1e-07,True,16,6,Sigmoid,0.1757679432630539,0.28981107473373413,512,2
0.01,0.0001,True,20,24,Sigmoid,0.04671228677034378,0.28989899158477783,128,8
0.001,1e-07,True,20,6,Sigmoid,0.1520443856716156,0.291670560836792,512,2
0.01,1e-07,True,4,24,Sigmoid,0.06828461587429047,0.2930055260658264,256,7
0.01,0.0001,True,8,6,Sigmoid,0.0057592689990997314,0.2958678603172302,64,1
0.01,1e-06,True,8,12,Sigmoid,0.06432954221963882,0.29632568359375,128,3
0.01,1e-07,True,12,12,Sigmoid,0.03175792843103409,0.29787683486938477,128,3
0.01,1e-07,True,8,12,Sigmoid,0.038210995495319366,0.29818737506866455,128,3
0.01,1e-05,True,8,24,Sigmoid,0.12451264262199402,0.30314335227012634,128,7
0.01,1e-07,True,16,12,Sigmoid,0.017604783177375793,0.30498775839805603,128,4
0.01,1e-05,True,16,12,Sigmoid,0.04910026490688324,0.3064124584197998,128,4
0.001,1e-05,True,20,12,Sigmoid,0.11310462653636932,0.3148435056209564,512,5
0.001,1e-05,True,16,6,Sigmoid,0.21674780547618866,0.3179766535758972,512,2
0.001,1e-06,True,20,6,Sigmoid,0.12129169702529907,0.31945425271987915,512,2
0.01,1e-05,True,12,6,Sigmoid,0.00975886732339859,0.3223358392715454,128,2
0.001,1e-07,True,16,24,Sigmoid,0.2238938808441162,0.32436174154281616,1024,11
0.01,0.0001,True,12,12,Sigmoid,0.02548477053642273,0.3248300552368164,128,3
0.01,1e-06,True,16,12,Sigmoid,0.07431530207395554,0.3288339376449585,128,4
0.01,1e-06,True,20,6,Sigmoid,0.020279236137866974,0.3296175003051758,128,2
0.01,1e-07,True,8,6,Sigmoid,0.014410562813282013,0.3340354561805725,128,1
0.01,0.0001,True,4,6,Sigmoid,0.030727103352546692,0.33748868107795715,64,2
0.001,0.0001,True,16,6,Sigmoid,0.23227418959140778,0.33770492672920227,512,3
0.01,1e-05,True,4,6,Sigmoid,0.025689885020256042,0.33826109766960144,64,1
0.001,1e-06,True,16,24,Sigmoid,0.191720649600029,0.33944281935691833,1024,12
0.01,1e-05,True,12,12,Sigmoid,0.03226044774055481,0.3451569676399231,128,3
0.001,1e-07,True,20,12,Sigmoid,0.08142843097448349,0.34691378474235535,512,5
0.001,1e-06,True,16,6,Sigmoid,0.1591108739376068,0.34816592931747437,512,2
0.01,1e-07,True,12,6,Sigmoid,0.04596792906522751,0.3492787480354309,128,2
0.001,1e-07,True,20,24,Sigmoid,0.14362762868404388,0.3515830636024475,1024,13
0.01,1e-06,True,12,6,Sigmoid,0.017923295497894287,0.35531795024871826,128,2
0.01,0.0001,True,12,24,Sigmoid,0.04895184189081192,0.35602739453315735,128,7
0.01,1e-07,True,4,12,Sigmoid,0.07237625122070312,0.36387500166893005,128,3
0.01,0.0001,True,8,24,Sigmoid,0.05534753203392029,0.3653397262096405,128,7
0.01,1e-05,True,20,6,Sigmoid,0.02187345176935196,0.3661210834980011,128,2
0.01,1e-06,True,12,12,Sigmoid,0.014488667249679565,0.36938875913619995,128,3
0.01,1e-05,True,4,12,Sigmoid,0.0661504715681076,0.37448370456695557,128,3
0.01,0.0001,True,20,24,Sigmoid,0.05099991708993912,0.3750959038734436,256,9
0.01,1e-06,True,16,24,Sigmoid,0.032640643417835236,0.3771289587020874,128,7
0.01,0.0001,True,4,6,Sigmoid,0.04689423739910126,0.37962964177131653,128,2
0.001,0.0001,True,16,12,Sigmoid,0.21327151358127594,0.38103187084198,512,5
0.001,1e-05,True,16,12,Sigmoid,0.25288838148117065,0.3832973837852478,1024,6
0.01,1e-05,True,16,6,Sigmoid,0.019194595515727997,0.3851860463619232,128,2
0.01,0.0001,True,4,24,Sigmoid,0.060321539640426636,0.3862704038619995,128,6
0.001,1e-07,True,16,12,Sigmoid,0.20289374887943268,0.38821935653686523,512,5
0.001,1e-05,True,12,6,Sigmoid,0.3454781770706177,0.3897829055786133,512,2
0.01,1e-07,True,20,24,Sigmoid,0.02207646518945694,0.4002951681613922,128,8
0.001,1e-05,True,12,6,Sigmoid,0.3395744562149048,0.4008553624153137,1024,3
0.001,1e-05,True,16,12,Sigmoid,0.15457436442375183,0.407135546207428,512,4
0.01,1e-05,True,8,6,Sigmoid,0.019049644470214844,0.4071601629257202,128,1
0.01,1e-07,True,4,6,Sigmoid,0.030476659536361694,0.40869423747062683,64,1
0.01,1e-05,True,4,24,Sigmoid,0.04542424529790878,0.41357147693634033,128,7
0.001,0.0001,True,12,12,Sigmoid,0.35653048753738403,0.4157208800315857,1024,7
0.01,1e-07,True,8,24,Sigmoid,0.04833676666021347,0.4218444526195526,128,7
0.01,1e-05,True,8,12,Sigmoid,0.05106039345264435,0.4313179850578308,128,3
0.001,1e-07,True,12,12,Sigmoid,0.3328091502189636,0.43392106890678406,1024,7
0.001,1e-06,True,16,12,Sigmoid,0.25601664185523987,0.434428334236145,512,5
0.001,0.0001,True,12,6,Sigmoid,0.34264829754829407,0.4364390969276428,1024,3
0.01,0.0001,True,16,6,Sigmoid,0.03851354122161865,0.4378982186317444,64,2
0.001,0.0001,True,16,24,Sigmoid,0.37464189529418945,0.4397519826889038,1024,11
0.001,1e-05,True,16,24,Sigmoid,0.22118645906448364,0.44291412830352783,512,9
0.01,1e-05,True,12,24,Sigmoid,0.02733995020389557,0.4462433457374573,128,7
0.001,1e-07,True,20,6,Sigmoid,0.0768326073884964,0.44739770889282227,256,2
0.001,1e-05,True,12,12,Sigmoid,0.36565300822257996,0.4495229423046112,1024,5
0.001,0.0001,True,12,24,Sigmoid,0.4291674792766571,0.45078417658805847,1024,11
0.001,0.0001,True,20,12,Sigmoid,0.12051880359649658,0.45459115505218506,512,5
0.01,1e-06,True,12,24,Sigmoid,0.050579823553562164,0.4577741026878357,128,7
0.001,1e-07,True,12,12,Sigmoid,0.27863791584968567,0.4646735191345215,512,4
0.01,1e-07,True,20,12,Sigmoid,0.00776362419128418,0.4693784713745117,128,4
0.01,1e-06,True,4,24,Sigmoid,0.08636228740215302,0.4695880115032196,128,7
0.01,0.0001,True,20,12,Sigmoid,0.02022569626569748,0.482177197933197,128,4
0.001,1e-07,True,12,6,Sigmoid,0.4205165505409241,0.48224371671676636,1024,3
0.01,0.0001,True,20,6,Sigmoid,0.04905781149864197,0.48307278752326965,64,2
0.01,0.0001,True,20,6,Sigmoid,0.03742295503616333,0.4830839931964874,32,2
0.01,0.0001,True,4,12,Sigmoid,0.03211972117424011,0.48509475588798523,64,3
0.01,1e-05,True,12,12,Sigmoid,0.01860816776752472,0.4880262613296509,64,3
0.01,1e-05,True,20,24,Sigmoid,0.013372696936130524,0.48844388127326965,128,8
0.001,1e-07,True,16,6,Sigmoid,0.20688536763191223,0.49838873744010925,1024,3
0.01,1e-05,True,4,12,Sigmoid,0.04477100074291229,0.5094050168991089,64,4
0.01,1e-07,True,16,24,Sigmoid,0.020222820341587067,0.5123697519302368,128,7
0.001,1e-06,True,12,6,Sigmoid,0.44282999634742737,0.5205292105674744,1024,3
0.001,1e-06,True,20,6,Sigmoid,0.11360863596200943,0.5250127911567688,256,2
0.001,0.0001,True,20,6,Sigmoid,0.10283110290765762,0.5286628007888794,256,2
0.01,1e-06,True,20,24,Sigmoid,0.31655895709991455,0.5294872522354126,128,8
0.001,1e-07,True,12,6,Sigmoid,0.4245990514755249,0.5297472476959229,512,2
0.001,0.0001,True,20,24,Sigmoid,0.07046128809452057,0.5361900925636292,512,11
0.01,1e-06,True,4,12,Sigmoid,0.08233336359262466,0.5391222238540649,128,3
0.01,1e-05,True,8,24,Sigmoid,0.014687612652778625,0.5470053553581238,64,7
0.01,1e-06,True,20,12,Sigmoid,0.007349938154220581,0.5484541058540344,128,4
0.01,0.0001,True,8,12,Sigmoid,0.010662883520126343,0.5506156086921692,32,4
0.01,1e-07,True,4,24,Sigmoid,0.28972703218460083,0.5508526563644409,128,7
0.01,1e-07,True,16,6,Sigmoid,0.030457422137260437,0.5517605543136597,128,2
0.01,1e-06,True,4,12,Sigmoid,0.05642332136631012,0.5539555549621582,64,3
0.001,1e-05,True,16,24,Sigmoid,0.23177318274974823,0.5575814247131348,1024,11
0.01,0.0001,True,12,6,Sigmoid,0.01174519956111908,0.5605604648590088,64,2
0.001,0.0001,True,16,6,Sigmoid,0.20968694984912872,0.5641233921051025,256,2
0.001,1e-06,True,12,24,Sigmoid,0.43473201990127563,0.5646719932556152,1024,11
0.01,0.0001,True,8,24,Sigmoid,0.033798590302467346,0.5649266839027405,64,7
0.01,1e-05,True,20,6,Sigmoid,0.02370952069759369,0.5711202621459961,64,2
