learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size
0.01,0.0001,True,10,6,Sigmoid,13.360836029052734,13.330638885498047,64
0.01,1e-07,True,4,24,Sigmoid,13.447348594665527,13.346245765686035,512
0.01,1e-07,True,8,12,Sigmoid,13.064641952514648,13.348417282104492,32
0.01,1e-05,True,6,24,Sigmoid,13.458444595336914,13.357597351074219,1024
0.01,1e-05,True,4,12,Sigmoid,13.190112113952637,13.40357494354248,32
0.01,1e-05,True,6,24,Sigmoid,13.81369686126709,13.48675537109375,256
0.01,1e-07,True,6,6,Sigmoid,13.516195297241211,13.533273696899414,64
0.01,1e-06,True,6,24,Sigmoid,13.629989624023438,13.545605659484863,64
0.01,0.0001,True,4,12,Sigmoid,13.743451118469238,13.626446723937988,512
0.01,1e-05,True,6,12,Sigmoid,13.73002815246582,13.626739501953125,1024
0.01,1e-06,True,4,24,Sigmoid,13.697781562805176,13.642450332641602,64
0.01,0.0001,True,6,6,Sigmoid,12.744670867919922,13.644410133361816,16
0.01,1e-07,True,4,24,Sigmoid,13.734140396118164,13.710592269897461,64
0.01,1e-06,True,8,24,Sigmoid,13.839288711547852,13.735015869140625,1024
0.01,1e-07,True,4,6,Sigmoid,13.751192092895508,13.747698783874512,64
0.01,1e-06,True,6,6,Sigmoid,13.869199752807617,13.75082778930664,128
0.01,1e-05,True,6,24,Sigmoid,13.871971130371094,13.83499526977539,64
0.01,1e-06,True,4,24,Sigmoid,13.981819152832031,13.855350494384766,128
0.01,0.0001,True,4,6,Sigmoid,13.973126411437988,13.873122215270996,1024
0.01,0.0001,True,4,24,Sigmoid,14.035614013671875,13.917014122009277,512
0.01,1e-07,True,4,12,Sigmoid,13.802024841308594,13.937819480895996,32
0.01,0.0001,True,4,12,Sigmoid,14.063169479370117,13.955142974853516,1024
0.01,1e-07,True,4,12,Sigmoid,14.079780578613281,13.987441062927246,128
0.01,0.0001,True,4,24,Sigmoid,13.867671012878418,14.013789176940918,32
0.01,0.0001,True,4,6,Sigmoid,14.15329647064209,14.059455871582031,128
0.01,1e-05,True,4,6,Sigmoid,14.202627182006836,14.09390926361084,512
0.01,1e-06,True,4,6,Sigmoid,14.214118957519531,14.102707862854004,512
0.01,1e-06,True,4,12,Sigmoid,14.225642204284668,14.12215518951416,1024
0.01,0.0001,True,6,6,Sigmoid,14.162073135375977,14.123272895812988,64
0.01,0.0001,True,4,24,Sigmoid,13.64215087890625,14.16598129272461,16
0.01,0.0001,True,6,24,Sigmoid,14.502143859863281,14.16711711883545,256
0.01,1e-06,True,4,6,Sigmoid,14.01365852355957,14.176202774047852,32
0.01,1e-07,True,4,12,Sigmoid,14.202072143554688,14.181855201721191,64
0.01,1e-05,True,4,12,Sigmoid,14.29878044128418,14.192827224731445,1024
0.01,0.0001,True,4,12,Sigmoid,13.583394050598145,14.218964576721191,16
0.001,1e-06,True,18,6,Sigmoid,14.336540222167969,14.2396240234375,128
0.01,1e-06,True,4,12,Sigmoid,14.355250358581543,14.243581771850586,512
0.01,1e-07,True,4,12,Sigmoid,14.57077407836914,14.254619598388672,256
0.01,1e-05,True,6,12,Sigmoid,13.70148754119873,14.273953437805176,16
0.01,1e-05,True,4,6,Sigmoid,14.291950225830078,14.286148071289062,64
0.01,1e-05,True,4,12,Sigmoid,14.392589569091797,14.287681579589844,128
0.01,1e-06,True,4,6,Sigmoid,14.448789596557617,14.331164360046387,128
0.01,1e-05,True,4,24,Sigmoid,14.498344421386719,14.34787368774414,128
0.01,1e-07,True,4,12,Sigmoid,14.455586433410645,14.350578308105469,1024
0.01,1e-07,True,6,6,Sigmoid,14.17085075378418,14.394264221191406,32
0.01,1e-07,True,4,24,Sigmoid,14.520126342773438,14.41014575958252,1024
0.01,0.0001,True,4,24,Sigmoid,14.567970275878906,14.455900192260742,128
0.01,1e-05,True,4,24,Sigmoid,14.590179443359375,14.476021766662598,512
0.01,0.0001,True,6,24,Sigmoid,14.382265090942383,14.49647331237793,32
0.01,1e-07,True,4,24,Sigmoid,14.61489486694336,14.507463455200195,128
0.01,1e-05,True,6,12,Sigmoid,14.636585235595703,14.516261100769043,128
0.01,0.0001,True,4,6,Sigmoid,14.714632987976074,14.595947265625,512
0.01,1e-05,True,4,24,Sigmoid,14.71414852142334,14.602602005004883,1024
0.01,1e-05,True,4,12,Sigmoid,14.716581344604492,14.610170364379883,512
0.001,0.0001,True,18,12,Sigmoid,14.72428035736084,14.616175651550293,512
0.01,1e-05,True,4,24,Sigmoid,14.699247360229492,14.622241020202637,64
0.001,1e-05,True,18,6,Sigmoid,14.969749450683594,14.660730361938477,256
0.01,1e-05,True,4,6,Sigmoid,14.13172435760498,14.723597526550293,16
0.01,0.0001,True,4,6,Sigmoid,14.141009330749512,14.726911544799805,16
0.01,1e-05,True,4,6,Sigmoid,15.04858684539795,14.727945327758789,256
0.01,1e-05,True,4,12,Sigmoid,14.245405197143555,14.805070877075195,16
0.001,1e-07,True,16,6,Sigmoid,14.939531326293945,14.829280853271484,512
0.01,0.0001,True,4,12,Sigmoid,14.949909210205078,14.866233825683594,64
0.01,0.0001,True,4,12,Sigmoid,14.99614143371582,14.873011589050293,128
0.01,0.0001,True,4,24,Sigmoid,14.990692138671875,14.881596565246582,1024
0.001,1e-05,True,16,12,Sigmoid,15.217589378356934,14.918891906738281,256
0.01,1e-07,True,4,24,Sigmoid,14.363051414489746,14.921611785888672,16
0.001,1e-07,True,6,24,Sigmoid,15.043025970458984,14.935060501098633,1024
0.01,1e-06,True,4,12,Sigmoid,14.388713836669922,14.964963912963867,16
0.01,1e-06,True,4,6,Sigmoid,15.087442398071289,14.980549812316895,1024
0.01,0.0001,True,4,24,Sigmoid,15.066397666931152,15.014023780822754,64
0.001,1e-06,True,20,24,Sigmoid,15.126529693603516,15.039957046508789,512
0.001,1e-05,True,18,24,Sigmoid,15.057788848876953,15.040714263916016,128
0.01,1e-06,True,4,24,Sigmoid,15.177118301391602,15.063262939453125,512
0.01,1e-06,True,4,6,Sigmoid,15.119961738586426,15.068657875061035,64
0.001,1e-06,True,18,24,Sigmoid,14.397966384887695,15.074858665466309,16
0.001,1e-06,True,14,24,Sigmoid,15.340767860412598,15.07827377319336,256
0.001,1e-07,True,20,12,Sigmoid,15.188521385192871,15.085060119628906,1024
0.001,1e-07,True,16,12,Sigmoid,14.870931625366211,15.093832015991211,32
0.001,0.0001,True,16,6,Sigmoid,14.522223472595215,15.131250381469727,16
0.001,0.0001,True,16,24,Sigmoid,15.083767890930176,15.140693664550781,64
0.01,0.0001,True,4,6,Sigmoid,15.490107536315918,15.153337478637695,256
0.001,1e-06,True,12,12,Sigmoid,15.477157592773438,15.174032211303711,256
0.001,1e-05,True,14,24,Sigmoid,15.202672958374023,15.198041915893555,64
0.001,1e-05,True,18,24,Sigmoid,15.17064094543457,15.212894439697266,64
0.001,1e-05,True,16,24,Sigmoid,15.247358322143555,15.219654083251953,128
0.001,1e-06,True,18,24,Sigmoid,15.487997055053711,15.22817611694336,256
0.001,1e-05,True,12,12,Sigmoid,15.021541595458984,15.238777160644531,32
0.001,0.0001,True,10,24,Sigmoid,15.565276145935059,15.244479179382324,256
0.01,1e-05,True,4,24,Sigmoid,15.624486923217773,15.285322189331055,256
0.001,1e-06,True,20,24,Sigmoid,14.614286422729492,15.290827751159668,16
0.001,1e-07,True,14,6,Sigmoid,15.410018920898438,15.306121826171875,1024
0.001,0.0001,True,20,24,Sigmoid,15.077783584594727,15.309669494628906,32
0.001,1e-07,True,12,24,Sigmoid,15.62974739074707,15.321935653686523,256
0.01,1e-05,True,4,24,Sigmoid,14.7589111328125,15.336268424987793,16
0.001,1e-05,True,10,24,Sigmoid,15.140678405761719,15.345783233642578,32
0.001,1e-05,True,20,12,Sigmoid,15.675849914550781,15.369852066040039,256
0.001,1e-05,True,20,24,Sigmoid,15.30644702911377,15.372245788574219,64
0.001,1e-05,True,18,6,Sigmoid,15.250083923339844,15.434867858886719,32
0.001,0.0001,True,20,12,Sigmoid,15.421394348144531,15.457295417785645,64
0.001,1e-07,True,20,24,Sigmoid,15.563554763793945,15.464170455932617,512
0.001,1e-06,True,20,12,Sigmoid,15.772835731506348,15.47477912902832,256
0.001,1e-06,True,12,12,Sigmoid,15.59553337097168,15.480649948120117,512
0.001,1e-07,True,14,12,Sigmoid,15.291399955749512,15.48216724395752,32
0.001,0.0001,True,16,6,Sigmoid,15.302556991577148,15.490486145019531,32
0.001,1e-07,True,12,12,Sigmoid,15.30057430267334,15.511240005493164,32
0.01,1e-05,True,4,6,Sigmoid,15.621694564819336,15.514581680297852,128
0.01,1e-06,True,4,24,Sigmoid,15.397929191589355,15.522783279418945,32
0.001,1e-06,True,20,24,Sigmoid,15.796055793762207,15.529146194458008,256
0.001,1e-05,True,14,24,Sigmoid,15.643781661987305,15.542623519897461,1024
0.001,1e-07,True,18,6,Sigmoid,15.607606887817383,15.547782897949219,64
0.001,1e-06,True,18,24,Sigmoid,15.648962020874023,15.552955627441406,1024
0.001,0.0001,True,16,24,Sigmoid,14.847314834594727,15.553755760192871,16
0.001,1e-06,True,18,24,Sigmoid,15.639362335205078,15.566956520080566,128
0.001,0.0001,True,4,6,Sigmoid,15.688199996948242,15.5780611038208,1024
0.001,1e-05,True,18,12,Sigmoid,14.960105895996094,15.598564147949219,16
0.001,1e-06,True,16,6,Sigmoid,15.674406051635742,15.623584747314453,64
0.001,1e-05,True,20,24,Sigmoid,15.659233093261719,15.625581741333008,128
0.001,0.0001,True,12,6,Sigmoid,15.741541862487793,15.628776550292969,512
0.001,1e-05,True,18,12,Sigmoid,15.545564651489258,15.633207321166992,64
0.001,1e-05,True,18,6,Sigmoid,15.644718170166016,15.642562866210938,64
0.001,0.0001,True,14,24,Sigmoid,15.632612228393555,15.647200584411621,64
0.01,1e-06,True,4,12,Sigmoid,15.54380989074707,15.661450386047363,32
0.001,1e-06,True,20,6,Sigmoid,15.963850021362305,15.666236877441406,256
0.001,0.0001,True,20,12,Sigmoid,15.98863697052002,15.674457550048828,256
0.001,0.0001,True,18,6,Sigmoid,15.76729965209961,15.68175220489502,128
0.001,1e-06,True,16,6,Sigmoid,15.505845069885254,15.700453758239746,32
0.001,1e-06,True,20,6,Sigmoid,15.0803804397583,15.714205741882324,16
0.001,1e-06,True,18,6,Sigmoid,15.774531364440918,15.721580505371094,64
0.001,1e-05,True,16,6,Sigmoid,15.834527969360352,15.722451210021973,512
0.001,1e-07,True,18,24,Sigmoid,15.998557090759277,15.723915100097656,256
0.001,1e-07,True,14,6,Sigmoid,16.09191131591797,15.757343292236328,256
0.001,0.0001,True,20,12,Sigmoid,15.868959426879883,15.763134956359863,1024
0.001,0.0001,True,16,24,Sigmoid,16.043113708496094,15.766887664794922,256
0.001,0.0001,True,16,6,Sigmoid,15.877059936523438,15.767471313476562,1024
0.001,0.0001,True,20,12,Sigmoid,15.827433586120605,15.770662307739258,128
0.001,1e-05,True,16,6,Sigmoid,15.895707130432129,15.785577774047852,1024
0.001,1e-07,True,18,12,Sigmoid,15.551986694335938,15.791027069091797,32
0.001,1e-07,True,16,24,Sigmoid,15.904691696166992,15.796884536743164,512
0.001,1e-07,True,6,12,Sigmoid,15.857450485229492,15.806060791015625,64
0.001,1e-06,True,12,24,Sigmoid,15.932239532470703,15.820301055908203,512
0.001,1e-07,True,20,6,Sigmoid,15.857004165649414,15.832265853881836,64
0.001,1e-05,True,14,12,Sigmoid,15.593419075012207,15.833059310913086,32
0.001,0.0001,True,16,12,Sigmoid,15.95500373840332,15.838371276855469,512
0.001,1e-07,True,12,24,Sigmoid,15.950277328491211,15.847765922546387,1024
0.001,1e-06,True,16,24,Sigmoid,15.826519966125488,15.855587005615234,64
0.001,1e-07,True,8,12,Sigmoid,15.256210327148438,15.856494903564453,16
0.001,1e-07,True,12,12,Sigmoid,16.186967849731445,15.861593246459961,256
0.001,1e-06,True,18,6,Sigmoid,15.981552124023438,15.86673355102539,512
0.001,1e-05,True,20,12,Sigmoid,15.921253204345703,15.871895790100098,128
0.001,0.0001,True,14,12,Sigmoid,16.179241180419922,15.874617576599121,256
0.001,1e-05,True,12,24,Sigmoid,15.252159118652344,15.876866340637207,16
0.001,0.0001,True,6,6,Sigmoid,16.018800735473633,15.888690948486328,128
0.01,1e-05,True,4,6,Sigmoid,15.997413635253906,15.889198303222656,1024
0.001,1e-05,True,10,12,Sigmoid,15.727559089660645,15.894387245178223,32
0.001,1e-07,True,10,6,Sigmoid,15.958003997802734,15.896953582763672,64
0.001,1e-05,True,10,6,Sigmoid,16.011873245239258,15.901315689086914,1024
0.001,1e-07,True,20,24,Sigmoid,15.663193702697754,15.931492805480957,32
0.001,1e-05,True,8,24,Sigmoid,15.386579513549805,15.940985679626465,16
0.001,0.0001,True,18,6,Sigmoid,16.045337677001953,15.941181182861328,512
0.001,1e-06,True,18,12,Sigmoid,15.70130443572998,15.949298858642578,32
0.001,1e-07,True,6,24,Sigmoid,16.028270721435547,15.95335578918457,64
0.001,0.0001,True,14,24,Sigmoid,15.327492713928223,15.957423210144043,16
0.001,1e-05,True,20,24,Sigmoid,15.337518692016602,15.970074653625488,16
0.001,1e-07,True,16,12,Sigmoid,15.969411849975586,15.97338581085205,64
0.001,1e-05,True,10,24,Sigmoid,15.984786033630371,15.974061965942383,64
0.001,1e-05,True,16,24,Sigmoid,16.095643997192383,15.989313125610352,1024
0.001,1e-07,True,16,24,Sigmoid,16.03141975402832,15.99101448059082,128
0.001,0.0001,True,20,12,Sigmoid,16.096698760986328,15.997026443481445,512
0.001,1e-05,True,20,12,Sigmoid,15.758283615112305,16.008895874023438,32
0.001,1e-06,True,20,12,Sigmoid,15.96219539642334,16.015830993652344,64
0.001,0.0001,True,18,6,Sigmoid,16.356029510498047,16.02434539794922,256
0.001,1e-05,True,6,12,Sigmoid,15.454146385192871,16.025691986083984,16
0.001,1e-05,True,18,6,Sigmoid,16.161117553710938,16.046062469482422,512
0.001,1e-06,True,20,12,Sigmoid,15.365592956542969,16.047954559326172,16
0.001,1e-05,True,12,12,Sigmoid,16.157310485839844,16.048152923583984,1024
0.001,0.0001,True,8,12,Sigmoid,15.490018844604492,16.05500602722168,16
0.001,1e-06,True,10,6,Sigmoid,16.177570343017578,16.059295654296875,512
0.001,0.0001,True,18,12,Sigmoid,15.81749439239502,16.0616397857666,32
0.001,1e-06,True,16,12,Sigmoid,16.157459259033203,16.067073822021484,512
0.001,1e-06,True,12,24,Sigmoid,16.179616928100586,16.071369171142578,1024
0.001,1e-05,True,18,24,Sigmoid,16.184688568115234,16.072439193725586,512
0.001,1e-05,True,18,12,Sigmoid,16.084636688232422,16.08966636657715,128
0.001,1e-07,True,16,6,Sigmoid,16.217327117919922,16.100244522094727,128
0.001,1e-05,True,10,12,Sigmoid,15.491121292114258,16.100597381591797,16
0.001,1e-05,True,8,24,Sigmoid,16.21208953857422,16.107097625732422,1024
0.001,1e-07,True,6,12,Sigmoid,15.55278205871582,16.10975456237793,16
0.001,1e-05,True,14,12,Sigmoid,16.106460571289062,16.110000610351562,64
0.001,1e-07,True,14,12,Sigmoid,16.216209411621094,16.11132049560547,1024
0.001,1e-06,True,16,12,Sigmoid,15.471710205078125,16.11345672607422,16
0.001,1e-05,True,20,24,Sigmoid,16.21735382080078,16.114770889282227,512
0.001,1e-07,True,16,6,Sigmoid,16.185211181640625,16.11680793762207,64
0.001,0.0001,True,14,6,Sigmoid,16.234092712402344,16.11724090576172,512
0.001,1e-06,True,14,6,Sigmoid,15.947759628295898,16.12143898010254,32
0.001,1e-05,True,20,12,Sigmoid,15.453047752380371,16.12164306640625,16
0.001,1e-07,True,18,12,Sigmoid,16.065942764282227,16.123676300048828,64
0.001,1e-06,True,18,12,Sigmoid,16.20292091369629,16.140363693237305,128
0.001,0.0001,True,6,12,Sigmoid,16.251869201660156,16.14038848876953,512
0.001,1e-05,True,20,6,Sigmoid,16.440929412841797,16.153179168701172,256
0.001,1e-07,True,18,6,Sigmoid,16.272714614868164,16.164485931396484,1024
0.001,1e-07,True,16,12,Sigmoid,16.48427391052246,16.16678237915039,256
0.01,1e-06,True,4,6,Sigmoid,15.648268699645996,16.17314338684082,16
0.001,1e-07,True,20,24,Sigmoid,16.126758575439453,16.175256729125977,64
0.001,1e-07,True,20,24,Sigmoid,16.285789489746094,16.17793083190918,1024
0.001,0.0001,True,10,6,Sigmoid,16.256473541259766,16.18535614013672,64
0.001,0.0001,True,10,12,Sigmoid,16.30816650390625,16.19075584411621,512
0.001,1e-06,True,10,24,Sigmoid,16.018455505371094,16.199010848999023,32
0.001,0.0001,True,12,24,Sigmoid,16.21509552001953,16.202648162841797,64
0.001,1e-06,True,12,6,Sigmoid,16.32175064086914,16.203256607055664,128
0.001,0.0001,True,20,24,Sigmoid,16.28720474243164,16.20780372619629,512
0.001,1e-05,True,4,6,Sigmoid,16.327564239501953,16.208507537841797,512
0.001,1e-05,True,12,6,Sigmoid,16.548572540283203,16.212980270385742,256
0.001,1e-07,True,12,6,Sigmoid,16.079986572265625,16.213756561279297,32
0.001,1e-06,True,4,12,Sigmoid,16.33112907409668,16.214038848876953,512
0.001,1e-05,True,16,6,Sigmoid,16.254722595214844,16.21795654296875,64
0.001,1e-05,True,14,24,Sigmoid,16.305204391479492,16.22403335571289,128
0.001,1e-05,True,14,6,Sigmoid,15.626081466674805,16.228857040405273,16
0.001,1e-05,True,4,24,Sigmoid,16.36057472229004,16.229679107666016,128
0.001,1e-07,True,20,24,Sigmoid,16.27255630493164,16.23114013671875,128
0.001,1e-05,True,20,6,Sigmoid,16.256622314453125,16.231807708740234,64
0.001,0.0001,True,16,12,Sigmoid,16.004323959350586,16.232891082763672,32
0.001,1e-05,True,8,6,Sigmoid,16.354032516479492,16.236652374267578,512
0.001,0.0001,True,8,24,Sigmoid,16.280776977539062,16.239654541015625,64
0.001,1e-05,True,16,24,Sigmoid,16.343677520751953,16.2440185546875,512
0.001,0.0001,True,20,24,Sigmoid,16.528945922851562,16.244029998779297,256
0.001,1e-06,True,12,12,Sigmoid,16.359500885009766,16.248146057128906,1024
0.001,0.0001,True,12,24,Sigmoid,16.36181640625,16.255657196044922,1024
0.001,1e-07,True,20,12,Sigmoid,16.314085006713867,16.25798225402832,128
0.001,1e-06,True,14,12,Sigmoid,16.282569885253906,16.268587112426758,64
0.001,1e-05,True,14,12,Sigmoid,16.595136642456055,16.281301498413086,256
0.001,1e-07,True,20,6,Sigmoid,15.666799545288086,16.28244972229004,16
0.001,1e-06,True,8,12,Sigmoid,16.358684539794922,16.294139862060547,64
0.001,1e-07,True,12,12,Sigmoid,15.645947456359863,16.29682159423828,16
0.001,1e-06,True,14,12,Sigmoid,16.392990112304688,16.300582885742188,128
0.001,0.0001,True,20,6,Sigmoid,16.407451629638672,16.3015193939209,1024
0.001,1e-07,True,4,6,Sigmoid,16.412681579589844,16.301616668701172,1024
0.001,1e-06,True,12,12,Sigmoid,16.128320693969727,16.31829261779785,32
0.001,0.0001,True,18,6,Sigmoid,16.14103889465332,16.31993293762207,32
0.001,1e-07,True,18,24,Sigmoid,16.387676239013672,16.32291603088379,128
0.001,1e-05,True,18,6,Sigmoid,16.409271240234375,16.332408905029297,128
0.001,1e-07,True,10,24,Sigmoid,16.148597717285156,16.336280822753906,32
0.001,1e-06,True,6,12,Sigmoid,16.674161911010742,16.337068557739258,256
0.001,1e-07,True,8,24,Sigmoid,15.730451583862305,16.339588165283203,16
0.001,1e-07,True,18,6,Sigmoid,16.67068862915039,16.342784881591797,256
0.001,1e-07,True,10,24,Sigmoid,16.456809997558594,16.343128204345703,512
0.001,0.0001,True,20,24,Sigmoid,16.45672607421875,16.3504638671875,1024
0.001,1e-05,True,10,12,Sigmoid,16.452808380126953,16.352169036865234,512
0.001,1e-05,True,20,12,Sigmoid,16.330360412597656,16.354787826538086,64
0.001,0.0001,True,18,24,Sigmoid,16.4610595703125,16.36779022216797,512
0.001,1e-07,True,6,24,Sigmoid,16.493427276611328,16.374286651611328,512
0.001,1e-06,True,14,6,Sigmoid,16.70785903930664,16.375228881835938,256
0.001,1e-05,True,20,12,Sigmoid,16.478675842285156,16.377338409423828,512
0.001,1e-05,True,18,24,Sigmoid,15.730072021484375,16.38284683227539,16
0.001,1e-06,True,18,12,Sigmoid,16.490371704101562,16.3867244720459,1024
0.001,1e-06,True,20,6,Sigmoid,16.392595291137695,16.38796615600586,64
0.001,0.0001,True,16,24,Sigmoid,16.13127899169922,16.389074325561523,32
0.001,1e-06,True,12,24,Sigmoid,16.399669647216797,16.389324188232422,64
0.001,0.0001,True,4,6,Sigmoid,16.72728157043457,16.39109992980957,256
0.001,1e-06,True,20,24,Sigmoid,16.423919677734375,16.392093658447266,128
0.001,1e-06,True,16,12,Sigmoid,16.480575561523438,16.395732879638672,128
0.001,0.0001,True,14,12,Sigmoid,16.16282844543457,16.40162467956543,32
0.001,0.0001,True,14,12,Sigmoid,16.405311584472656,16.403095245361328,64
0.001,1e-06,True,10,12,Sigmoid,16.4516658782959,16.403682708740234,64
0.001,1e-06,True,16,12,Sigmoid,16.709095001220703,16.407175064086914,256
0.001,1e-07,True,18,12,Sigmoid,16.701675415039062,16.40911293029785,256
0.001,0.0001,True,16,12,Sigmoid,16.71259117126465,16.410234451293945,256
0.001,1e-06,True,16,12,Sigmoid,16.383190155029297,16.415828704833984,64
0.001,1e-06,True,10,24,Sigmoid,16.75122833251953,16.42131996154785,256
0.001,1e-05,True,4,12,Sigmoid,16.757274627685547,16.42517852783203,256
0.001,1e-05,True,12,24,Sigmoid,16.531112670898438,16.425325393676758,128
0.001,1e-06,True,6,24,Sigmoid,16.506441116333008,16.43376922607422,64
0.001,0.0001,True,18,12,Sigmoid,16.740541458129883,16.434871673583984,256
0.001,1e-07,True,18,6,Sigmoid,15.826313972473145,16.436817169189453,16
0.001,1e-07,True,12,6,Sigmoid,16.561065673828125,16.43722915649414,128
0.001,1e-07,True,18,12,Sigmoid,16.544837951660156,16.438819885253906,512
0.001,1e-06,True,18,6,Sigmoid,16.768686294555664,16.441038131713867,256
0.001,0.0001,True,14,24,Sigmoid,16.553281784057617,16.44245719909668,1024
0.001,1e-07,True,6,6,Sigmoid,16.333633422851562,16.444583892822266,32
0.001,1e-06,True,8,6,Sigmoid,16.51926040649414,16.445491790771484,64
0.001,1e-07,True,8,6,Sigmoid,16.521076202392578,16.449092864990234,64
0.001,0.0001,True,12,24,Sigmoid,15.801286697387695,16.452922821044922,16
0.001,1e-07,True,8,6,Sigmoid,16.79213523864746,16.453147888183594,256
0.001,1e-05,True,10,6,Sigmoid,15.883122444152832,16.453685760498047,16
0.001,0.0001,True,4,6,Sigmoid,16.541637420654297,16.454469680786133,64
0.001,1e-05,True,12,12,Sigmoid,16.54610824584961,16.469091415405273,128
0.001,1e-07,True,18,24,Sigmoid,16.57529640197754,16.47403335571289,512
0.001,0.0001,True,8,6,Sigmoid,16.562326431274414,16.4781494140625,64
0.001,1e-07,True,14,6,Sigmoid,16.524648666381836,16.478687286376953,64
0.001,1e-06,True,12,24,Sigmoid,16.509693145751953,16.479341506958008,128
0.001,1e-07,True,14,12,Sigmoid,16.600536346435547,16.484973907470703,128
0.001,0.0001,True,12,6,Sigmoid,16.324172973632812,16.486433029174805,32
0.001,1e-05,True,8,24,Sigmoid,16.588348388671875,16.49028778076172,128
0.001,0.0001,True,18,24,Sigmoid,16.264118194580078,16.50072479248047,32
0.001,0.0001,True,18,24,Sigmoid,16.494300842285156,16.50237464904785,64
0.001,1e-06,True,14,6,Sigmoid,15.891362190246582,16.506420135498047,16
0.001,1e-07,True,18,6,Sigmoid,16.61003303527832,16.510116577148438,512
0.001,1e-06,True,14,24,Sigmoid,15.867704391479492,16.513607025146484,16
0.001,1e-05,True,20,6,Sigmoid,16.62735366821289,16.514368057250977,512
0.001,1e-07,True,20,6,Sigmoid,16.313289642333984,16.518203735351562,32
0.001,1e-06,True,20,6,Sigmoid,16.62161636352539,16.51862144470215,1024
0.001,1e-05,True,14,12,Sigmoid,15.911415100097656,16.519500732421875,16
0.001,1e-07,True,14,24,Sigmoid,15.838325500488281,16.522497177124023,16
0.001,0.0001,True,10,12,Sigmoid,15.941680908203125,16.52621841430664,16
0.001,0.0001,True,6,6,Sigmoid,16.640583038330078,16.528364181518555,1024
0.001,0.0001,True,6,24,Sigmoid,16.60316276550293,16.536453247070312,64
0.001,1e-06,True,8,6,Sigmoid,16.868921279907227,16.537363052368164,256
0.001,1e-07,True,8,12,Sigmoid,16.655170440673828,16.54674530029297,1024
0.001,0.0001,True,12,24,Sigmoid,16.626914978027344,16.54729652404785,128
0.001,1e-07,True,18,6,Sigmoid,16.352502822875977,16.552703857421875,32
0.001,0.0001,True,10,24,Sigmoid,16.631591796875,16.560413360595703,128
0.001,1e-06,True,20,12,Sigmoid,16.648422241210938,16.561241149902344,512
0.001,1e-06,True,18,12,Sigmoid,16.66046142578125,16.564085006713867,512
0.001,1e-06,True,6,24,Sigmoid,16.44005584716797,16.567031860351562,32
0.001,1e-07,True,4,6,Sigmoid,16.70789337158203,16.569507598876953,128
0.001,0.0001,True,10,12,Sigmoid,16.606792449951172,16.569852828979492,64
0.001,0.0001,True,8,6,Sigmoid,16.907550811767578,16.570659637451172,256
0.001,1e-07,True,10,6,Sigmoid,16.687875747680664,16.57140350341797,512
0.001,1e-06,True,12,24,Sigmoid,16.876148223876953,16.571468353271484,256
0.001,1e-06,True,20,6,Sigmoid,16.376785278320312,16.575878143310547,32
0.001,1e-06,True,20,24,Sigmoid,16.362459182739258,16.58837890625,32
0.001,0.0001,True,6,24,Sigmoid,16.46190643310547,16.589759826660156,32
0.001,0.0001,True,10,12,Sigmoid,16.916980743408203,16.593799591064453,256
0.001,1e-07,True,6,6,Sigmoid,16.70594024658203,16.594215393066406,1024
0.001,1e-06,True,10,6,Sigmoid,16.7251033782959,16.596654891967773,128
0.001,1e-06,True,14,12,Sigmoid,15.96739387512207,16.597909927368164,16
0.001,1e-05,True,6,24,Sigmoid,16.719690322875977,16.601459503173828,512
0.001,0.0001,True,16,6,Sigmoid,16.69485855102539,16.605449676513672,128
0.001,1e-07,True,6,24,Sigmoid,16.040828704833984,16.60572052001953,16
0.001,1e-05,True,18,12,Sigmoid,16.336915969848633,16.607194900512695,32
0.001,1e-07,True,8,12,Sigmoid,16.9450740814209,16.610822677612305,256
0.001,1e-07,True,6,24,Sigmoid,16.947059631347656,16.613157272338867,256
0.001,1e-06,True,4,6,Sigmoid,16.954490661621094,16.616046905517578,256
0.001,1e-05,True,20,12,Sigmoid,16.723073959350586,16.61627197265625,1024
0.001,1e-05,True,14,6,Sigmoid,16.67218017578125,16.61730194091797,64
0.001,1e-07,True,12,24,Sigmoid,16.64089584350586,16.61995506286621,64
0.001,1e-05,True,16,12,Sigmoid,16.414794921875,16.621126174926758,32
0.001,0.0001,True,10,6,Sigmoid,16.736465454101562,16.62179946899414,512
0.001,1e-07,True,10,6,Sigmoid,16.94629669189453,16.624679565429688,256
0.001,1e-06,True,14,12,Sigmoid,16.737722396850586,16.625444412231445,512
0.001,0.0001,True,20,6,Sigmoid,16.94127655029297,16.628005981445312,256
0.001,1e-06,True,20,12,Sigmoid,16.72928237915039,16.629440307617188,1024
0.001,1e-06,True,14,12,Sigmoid,16.945280075073242,16.631635665893555,256
0.001,1e-06,True,10,6,Sigmoid,16.496990203857422,16.634824752807617,32
0.001,1e-07,True,8,6,Sigmoid,16.488067626953125,16.637638092041016,32
0.001,0.0001,True,14,6,Sigmoid,16.752193450927734,16.639371871948242,128
0.001,0.0001,True,6,12,Sigmoid,16.712034225463867,16.640220642089844,64
0.001,1e-05,True,14,24,Sigmoid,15.991033554077148,16.640289306640625,16
