learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size
0.01,1e-05,True,18,6,Sigmoid,6.495831489562988,7.476000785827637,32
0.01,1e-06,True,18,24,Sigmoid,7.0076799392700195,7.483908176422119,16
0.01,1e-07,True,12,24,Sigmoid,7.468425750732422,7.530344009399414,256
0.01,0.0001,True,14,12,Sigmoid,7.457380294799805,7.5463762283325195,256
0.01,0.0001,True,16,6,Sigmoid,7.492941856384277,7.547255039215088,512
0.01,1e-06,True,16,24,Sigmoid,7.471285820007324,7.549532413482666,32
0.01,0.0001,True,18,6,Sigmoid,7.530442237854004,7.553617477416992,1024
0.01,1e-05,True,12,6,Sigmoid,7.317658424377441,7.566555976867676,128
0.01,1e-07,True,12,6,Sigmoid,7.536802291870117,7.573052406311035,1024
0.01,0.0001,True,12,24,Sigmoid,7.554445743560791,7.577310085296631,1024
0.01,1e-07,True,14,6,Sigmoid,6.4860944747924805,7.5936760902404785,16
0.01,1e-07,True,14,24,Sigmoid,7.539952278137207,7.599062919616699,256
0.01,1e-06,True,16,24,Sigmoid,7.604730606079102,7.632052421569824,512
0.01,0.0001,True,16,12,Sigmoid,7.257124900817871,7.647655487060547,32
0.01,1e-06,True,14,24,Sigmoid,7.60878324508667,7.668421745300293,32
0.01,1e-05,True,18,6,Sigmoid,7.388276100158691,7.6785783767700195,64
0.01,1e-06,True,16,6,Sigmoid,6.541814804077148,7.683191776275635,16
0.01,0.0001,True,14,24,Sigmoid,7.5448408126831055,7.69221305847168,64
0.01,1e-05,True,10,12,Sigmoid,7.637086391448975,7.697839260101318,512
0.01,0.0001,True,14,6,Sigmoid,7.535161018371582,7.705883979797363,64
0.01,1e-05,True,14,24,Sigmoid,7.587571620941162,7.727383136749268,64
0.01,1e-06,True,12,6,Sigmoid,7.534417629241943,7.728259086608887,128
0.01,1e-06,True,14,24,Sigmoid,7.740085124969482,7.773550033569336,256
0.01,1e-07,True,14,24,Sigmoid,7.481823921203613,7.783055305480957,16
0.01,1e-07,True,14,12,Sigmoid,7.754991054534912,7.81105899810791,1024
0.01,0.0001,True,12,24,Sigmoid,7.756997108459473,7.812363624572754,128
0.01,1e-06,True,14,12,Sigmoid,7.798676013946533,7.826742172241211,128
0.01,1e-06,True,12,12,Sigmoid,7.750466346740723,7.838997840881348,256
0.01,0.0001,True,16,6,Sigmoid,6.947561264038086,7.844346046447754,32
0.01,1e-07,True,12,24,Sigmoid,7.724915981292725,7.847476005554199,32
0.01,1e-06,True,14,6,Sigmoid,7.535222053527832,7.850046157836914,64
0.01,0.0001,True,14,12,Sigmoid,6.892791748046875,7.8560919761657715,16
0.01,1e-07,True,14,24,Sigmoid,7.858684539794922,7.878473281860352,512
0.01,1e-07,True,12,12,Sigmoid,7.814596652984619,7.88914680480957,512
0.01,1e-07,True,10,6,Sigmoid,7.735044956207275,7.904381275177002,256
0.01,0.0001,True,16,12,Sigmoid,7.844922065734863,7.905449867248535,256
0.01,1e-05,True,12,12,Sigmoid,7.878945350646973,7.919594764709473,1024
0.01,1e-05,True,12,6,Sigmoid,7.62515926361084,7.93275260925293,64
0.01,0.0001,True,14,6,Sigmoid,7.864721775054932,7.937599182128906,256
0.01,1e-07,True,12,12,Sigmoid,7.776350021362305,7.9408278465271,128
0.01,1e-06,True,14,24,Sigmoid,7.859702110290527,7.953154563903809,128
0.01,1e-05,True,12,24,Sigmoid,7.902332305908203,7.962167739868164,256
0.01,1e-06,True,14,12,Sigmoid,7.507820129394531,7.968717575073242,32
0.01,0.0001,True,16,24,Sigmoid,7.797259330749512,7.972414016723633,16
0.01,1e-07,True,14,24,Sigmoid,7.880440711975098,7.974596977233887,128
0.01,1e-06,True,12,24,Sigmoid,7.913670539855957,7.981098175048828,128
0.01,1e-06,True,14,12,Sigmoid,7.281127452850342,7.991720199584961,16
0.01,0.0001,True,12,6,Sigmoid,7.450693130493164,8.016525268554688,32
0.01,1e-05,True,10,6,Sigmoid,7.780020236968994,8.046442031860352,64
0.01,0.0001,True,12,6,Sigmoid,7.894255638122559,8.054756164550781,256
0.01,0.0001,True,12,24,Sigmoid,7.9241042137146,8.060846328735352,64
0.01,1e-05,True,14,6,Sigmoid,7.973633289337158,8.091331481933594,256
0.01,1e-07,True,14,12,Sigmoid,7.988232612609863,8.111652374267578,128
0.01,0.0001,True,14,24,Sigmoid,8.03345775604248,8.12871265411377,128
0.01,1e-05,True,12,24,Sigmoid,8.08759593963623,8.138798713684082,128
0.01,1e-07,True,12,12,Sigmoid,7.948755741119385,8.147967338562012,64
0.01,0.0001,True,14,12,Sigmoid,8.008411407470703,8.164891242980957,128
0.01,0.0001,True,14,12,Sigmoid,7.93439245223999,8.170263290405273,64
