learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time,epochs,sampling_type
0.01,1e-05,True,20,6,Sigmoid,0.0338471010327339,0.0982527136802673,512,1,1000,sobol
0.01,1e-06,True,8,6,Sigmoid,0.0692763328552246,0.0983581095933914,1024,1,1000,sobol
0.01,1e-07,True,20,12,Sigmoid,0.0470802560448646,0.0984159857034683,512,2,1000,sobol
0.01,1e-06,True,20,24,Sigmoid,0.0525147318840026,0.0997620597481727,512,5,1000,sobol
0.01,1e-06,True,16,6,Sigmoid,0.062808096408844,0.1005385518074035,512,1,1000,sobol
0.01,1e-05,True,20,12,Sigmoid,0.0505779013037681,0.1012046709656715,512,2,1000,sobol
0.01,0.0001,True,12,6,Sigmoid,0.0488523542881011,0.1016211062669754,512,1,1000,sobol
0.01,1e-07,True,8,6,Sigmoid,0.0711991712450981,0.1017024144530296,1024,1,1000,sobol
0.01,1e-07,True,12,24,Sigmoid,0.050833374261856,0.1022361293435096,512,4,1000,sobol
0.01,1e-07,True,12,12,Sigmoid,0.0763691663742065,0.1024266183376312,1024,2,1000,sobol
0.01,1e-05,True,16,24,Sigmoid,0.074977271258831,0.1035246774554252,512,4,1000,sobol
0.01,0.0001,True,20,24,Sigmoid,0.0410654693841934,0.1063097119331359,256,4,1000,sobol
0.01,1e-06,True,16,6,Sigmoid,0.0864588022232055,0.1066597774624824,1024,1,1000,sobol
0.01,1e-05,True,12,24,Sigmoid,0.0563529878854751,0.1084381937980651,512,4,1000,sobol
0.01,1e-05,True,16,24,Sigmoid,0.0597849935293197,0.1084516122937202,1024,5,1000,sobol
0.01,1e-07,True,12,6,Sigmoid,0.0385168008506298,0.1097833216190338,256,1,1000,sobol
0.01,1e-07,True,12,24,Sigmoid,0.0709664225578308,0.1122585758566856,1024,5,1000,sobol
0.01,0.0001,True,8,6,Sigmoid,0.0752242729067802,0.1136302724480629,1024,1,1000,sobol
0.01,1e-06,True,20,12,Sigmoid,0.0980588570237159,0.1148333474993705,512,2,1000,sobol
0.01,1e-07,True,8,24,Sigmoid,0.0882166922092437,0.1163403391838073,512,4,1000,sobol
0.01,1e-07,True,16,24,Sigmoid,0.0320647582411766,0.1207395493984222,1024,5,1000,sobol
0.01,1e-07,True,8,12,Sigmoid,0.0888008549809455,0.1254937648773193,1024,2,1000,sobol
0.01,0.0001,True,12,12,Sigmoid,0.0417330749332904,0.1265810281038284,512,2,1000,sobol
0.01,0.0001,True,8,12,Sigmoid,0.0558371283113956,0.1266146600246429,512,2,1000,sobol
0.01,1e-05,True,8,6,Sigmoid,0.0783595144748687,0.126895859837532,512,1,1000,sobol
0.01,1e-06,True,20,6,Sigmoid,0.0730268657207489,0.1274072229862213,512,1,1000,sobol
0.01,1e-05,True,4,12,Sigmoid,0.11945191770792,0.1291199624538421,256,1,1000,sobol
0.01,0.0001,True,4,12,Sigmoid,0.1189720705151557,0.1301484405994415,1024,2,1000,sobol
0.01,1e-07,True,8,6,Sigmoid,0.0520177744328975,0.1302385926246643,512,1,1000,sobol
0.01,1e-05,True,8,6,Sigmoid,0.0812322720885276,0.1306730657815933,1024,1,1000,sobol
0.01,0.0001,True,4,6,Sigmoid,0.1245335936546325,0.1340790838003158,512,1,1000,sobol
0.01,0.0001,True,16,12,Sigmoid,0.1017780601978302,0.1382265985012054,256,2,1000,sobol
0.01,0.0001,True,12,6,Sigmoid,0.1208994686603546,0.138818621635437,1024,1,1000,sobol
0.01,1e-05,True,12,12,Sigmoid,0.0797442942857742,0.1397916823625564,512,2,1000,sobol
0.01,0.0001,True,12,24,Sigmoid,0.0600648485124111,0.1423878818750381,512,4,1000,sobol
0.01,1e-06,True,12,12,Sigmoid,0.0858717858791351,0.1441565155982971,512,2,1000,sobol
0.01,0.0001,True,20,6,Sigmoid,0.0254166983067989,0.1450225114822387,256,1,1000,sobol
0.01,0.0001,True,20,6,Sigmoid,0.1154626905918121,0.1454030126333236,1024,1,1000,sobol
0.01,1e-07,True,12,12,Sigmoid,0.0720642656087875,0.1457902789115905,256,2,1000,sobol
0.01,0.0001,True,20,12,Sigmoid,0.0437528565526008,0.1476830840110778,256,2,1000,sobol
0.01,1e-05,True,16,6,Sigmoid,0.0672974586486816,0.1516185253858566,256,1,1000,sobol
0.01,0.0001,True,12,12,Sigmoid,0.0498173125088214,0.1518355160951614,1024,2,1000,sobol
0.01,1e-06,True,16,6,Sigmoid,0.0279576629400253,0.152432382106781,256,1,1000,sobol
0.01,1e-07,True,8,24,Sigmoid,0.1133710220456123,0.1536380052566528,1024,4,1000,sobol
0.01,1e-06,True,16,12,Sigmoid,0.0263972021639347,0.1543215066194534,256,2,1000,sobol
0.01,0.0001,True,16,24,Sigmoid,0.0647947564721107,0.1557221561670303,512,4,1000,sobol
0.01,0.0001,True,12,12,Sigmoid,0.0376547649502754,0.1558953076601028,256,2,1000,sobol
0.01,1e-05,True,20,24,Sigmoid,0.10128054022789,0.1597252339124679,512,6,1000,sobol
0.01,1e-06,True,8,24,Sigmoid,0.1094042956829071,0.1597649455070495,1024,4,1000,sobol
0.01,1e-06,True,16,24,Sigmoid,0.0773389786481857,0.1625071465969085,512,4,1000,sobol
0.01,1e-05,True,8,24,Sigmoid,0.1436358988285064,0.1657961755990982,1024,4,1000,sobol
0.01,1e-06,True,8,12,Sigmoid,0.0754608660936355,0.1702142059803009,256,1,1000,sobol
0.01,1e-07,True,20,6,Sigmoid,0.026113387197256,0.1727951914072036,256,1,1000,sobol
0.01,0.0001,True,16,24,Sigmoid,0.1496529132127761,0.1744213104248047,256,4,1000,sobol
0.01,1e-07,True,8,6,Sigmoid,0.0880749151110649,0.1750508844852447,256,1,1000,sobol
0.01,1e-06,True,12,24,Sigmoid,0.0636098980903625,0.1751408278942108,512,4,1000,sobol
0.01,1e-07,True,8,12,Sigmoid,0.0841234624385833,0.1752778887748718,256,2,1000,sobol
0.01,1e-07,True,16,12,Sigmoid,0.0773694217205047,0.1761559844017028,256,2,1000,sobol
0.01,1e-06,True,16,24,Sigmoid,0.0569013580679893,0.1774025857448578,256,4,1000,sobol
0.01,1e-05,True,8,12,Sigmoid,0.076764591038227,0.1796774715185165,256,1,1000,sobol
0.01,1e-05,True,8,12,Sigmoid,0.0619491674005985,0.1813001036643982,512,2,1000,sobol
0.01,1e-05,True,20,12,Sigmoid,0.0349145121872425,0.1816844046115875,256,2,1000,sobol
0.01,1e-05,True,8,6,Sigmoid,0.0690016150474548,0.1835805773735046,256,1,1000,sobol
0.01,1e-06,True,8,12,Sigmoid,0.0785940438508987,0.1864755004644394,1024,2,1000,sobol
0.01,1e-06,True,8,12,Sigmoid,0.0667196214199066,0.1866009533405304,512,2,1000,sobol
0.01,1e-05,True,12,6,Sigmoid,0.1432672291994094,0.1867466121912002,512,1,1000,sobol
0.01,1e-06,True,12,12,Sigmoid,0.0403315350413322,0.1870265454053878,256,2,1000,sobol
0.01,1e-05,True,16,12,Sigmoid,0.0266439579427242,0.1878264099359512,256,2,1000,sobol
0.01,1e-05,True,12,24,Sigmoid,0.0515522733330726,0.1902284324169159,256,4,1000,sobol
0.01,1e-07,True,20,24,Sigmoid,0.1652989089488983,0.1939072012901306,512,5,1000,sobol
0.01,0.0001,True,4,12,Sigmoid,0.1440137177705764,0.1973814517259597,512,1,1000,sobol
0.01,1e-06,True,20,24,Sigmoid,0.0673030167818069,0.1980159729719162,256,4,1000,sobol
0.01,1e-06,True,8,24,Sigmoid,0.1173779517412185,0.1990820169448852,512,4,1000,sobol
0.01,0.0001,True,16,6,Sigmoid,0.1055859178304672,0.2001305371522903,256,1,1000,sobol
0.01,1e-05,True,4,6,Sigmoid,0.1387459635734558,0.2036276161670684,256,1,1000,sobol
0.01,0.0001,True,8,12,Sigmoid,0.1788808107376098,0.2044066786766052,256,2,1000,sobol
0.01,1e-07,True,4,24,Sigmoid,0.1677059978246688,0.2048521488904953,1024,4,1000,sobol
0.01,0.0001,True,8,6,Sigmoid,0.0472829602658748,0.2058899849653244,256,1,1000,sobol
0.01,1e-06,True,20,24,Sigmoid,0.1672442555427551,0.2074187994003296,1024,6,1000,sobol
0.01,1e-07,True,20,12,Sigmoid,0.14068603515625,0.207678347826004,256,2,1000,sobol
0.01,1e-07,True,12,12,Sigmoid,0.0353669412434101,0.2079300433397293,512,2,1000,sobol
0.01,1e-05,True,16,12,Sigmoid,0.1849374175071716,0.2096894681453704,512,2,1000,sobol
0.01,1e-07,True,12,24,Sigmoid,0.0569052882492542,0.2097803950309753,256,4,1000,sobol
0.01,1e-05,True,4,12,Sigmoid,0.1738846600055694,0.2129825055599212,1024,2,1000,sobol
0.01,1e-05,True,12,12,Sigmoid,0.0387378185987472,0.2130868881940841,256,2,1000,sobol
0.01,1e-07,True,4,12,Sigmoid,0.186842069029808,0.215523287653923,512,14,1000,sobol
0.01,1e-06,True,4,6,Sigmoid,0.1826120913028717,0.2202550321817398,1024,1,1000,sobol
0.01,1e-05,True,4,12,Sigmoid,0.1774689257144928,0.2223953604698181,512,1,1000,sobol
0.01,1e-07,True,4,12,Sigmoid,0.1886596530675888,0.2237803786993026,1024,2,1000,sobol
0.01,1e-05,True,20,6,Sigmoid,0.0559735409915447,0.2241730839014053,256,1,1000,sobol
0.01,0.0001,True,8,24,Sigmoid,0.0921139791607856,0.2251219749450683,256,3,1000,sobol
0.01,1e-07,True,16,6,Sigmoid,0.0550287030637264,0.2272499501705169,256,1,1000,sobol
0.01,1e-06,True,16,24,Sigmoid,0.2280648052692413,0.2273022681474685,1024,5,1000,sobol
0.01,1e-05,True,8,24,Sigmoid,0.0685608237981796,0.2293473482131958,256,3,1000,sobol
0.01,0.0001,True,8,6,Sigmoid,0.1070727035403251,0.2293503731489181,512,1,1000,sobol
0.01,0.0001,True,4,24,Sigmoid,0.2278088927268982,0.2300072610378265,1024,4,1000,sobol
0.01,1e-05,True,20,24,Sigmoid,0.0786396712064743,0.2308613657951355,256,4,1000,sobol
0.01,1e-06,True,20,12,Sigmoid,0.0671061873435974,0.2334076017141342,256,2,1000,sobol
0.01,0.0001,True,8,24,Sigmoid,0.1163205653429031,0.2367512732744217,512,4,1000,sobol
0.01,1e-05,True,12,6,Sigmoid,0.0672066509723663,0.2375763654708862,256,1,1000,sobol
0.01,1e-06,True,20,6,Sigmoid,0.0270389728248119,0.2436149567365646,256,1,1000,sobol
0.01,1e-07,True,20,24,Sigmoid,0.0762799978256225,0.2453171610832214,256,4,1000,sobol
0.01,1e-06,True,12,24,Sigmoid,0.0435529462993145,0.2465811222791671,256,4,1000,sobol
0.01,1e-06,True,8,24,Sigmoid,0.1521287709474563,0.2489479631185531,256,3,1000,sobol
0.01,1e-07,True,4,6,Sigmoid,0.1437724828720092,0.2513385713100433,512,1,1000,sobol
0.01,1e-07,True,4,12,Sigmoid,0.1834770441055297,0.2580584585666656,256,1,1000,sobol
0.01,1e-06,True,4,12,Sigmoid,0.2466029226779937,0.2616289258003235,1024,2,1000,sobol
0.01,1e-05,True,4,6,Sigmoid,0.1450042128562927,0.2619896829128265,512,1,1000,sobol
0.01,1e-05,True,4,6,Sigmoid,0.210989847779274,0.2632548213005066,1024,1,1000,sobol
0.01,0.0001,True,12,24,Sigmoid,0.1013696193695068,0.265504777431488,256,4,1000,sobol
0.01,1e-06,True,4,24,Sigmoid,0.268267273902893,0.2660699784755707,1024,4,1000,sobol
0.01,1e-06,True,8,6,Sigmoid,0.0740126147866249,0.2669971585273742,256,1,1000,sobol
0.01,1e-06,True,12,6,Sigmoid,0.043147575110197,0.2721759080886841,256,1,1000,sobol
0.01,1e-05,True,8,12,Sigmoid,0.040514200925827,0.2729321718215942,128,1,1000,sobol
0.01,1e-06,True,8,24,Sigmoid,0.1346343159675598,0.2736069858074188,128,3,1000,sobol
0.01,1e-07,True,16,24,Sigmoid,0.0650501102209091,0.2844052016735077,256,4,1000,sobol
0.01,1e-06,True,4,6,Sigmoid,0.1920695304870605,0.2895020842552185,512,1,1000,sobol
0.01,1e-07,True,8,12,Sigmoid,0.0326703861355781,0.2919183373451233,128,1,1000,sobol
0.01,1e-06,True,4,6,Sigmoid,0.2037577331066131,0.2978464663028717,256,1,1000,sobol
0.01,0.0001,True,8,24,Sigmoid,0.0709275230765342,0.300024926662445,128,3,1000,sobol
0.01,1e-06,True,4,12,Sigmoid,0.1642458736896515,0.3065381944179535,256,1,1000,sobol
0.01,0.0001,True,4,6,Sigmoid,0.1544470936059951,0.3089850842952728,256,1,1000,sobol
0.01,0.0001,True,4,6,Sigmoid,0.1622187495231628,0.3092734515666961,1024,1,1000,sobol
0.01,1e-07,True,4,6,Sigmoid,0.2291901260614395,0.3141247630119324,1024,1,1000,sobol
0.01,0.0001,True,8,6,Sigmoid,0.0828001275658607,0.3143703937530517,128,0,1000,sobol
0.01,1e-05,True,4,24,Sigmoid,0.272938996553421,0.3198387622833252,512,4,1000,sobol
0.01,1e-07,True,8,24,Sigmoid,0.1167308911681175,0.3253250122070312,256,3,1000,sobol
0.01,0.0001,True,12,24,Sigmoid,0.049937218427658,0.3284836113452911,128,3,1000,sobol
0.01,1e-05,True,8,24,Sigmoid,0.0800920277833938,0.3314298093318939,512,4,1000,sobol
0.01,0.0001,True,4,6,Sigmoid,0.0961703732609748,0.3331449031829834,128,1,1000,sobol
0.01,0.0001,True,16,12,Sigmoid,0.0667918696999549,0.3342054486274719,128,2,1000,sobol
0.01,1e-05,True,16,24,Sigmoid,0.0431317239999771,0.342315137386322,256,4,1000,sobol
0.01,1e-06,True,16,12,Sigmoid,0.2069664448499679,0.3502141237258911,128,2,1000,sobol
0.01,1e-07,True,4,24,Sigmoid,0.1314208507537841,0.3522067070007324,256,3,1000,sobol
0.01,1e-06,True,8,6,Sigmoid,0.0941474437713623,0.3613365888595581,128,1,1000,sobol
0.01,1e-05,True,16,12,Sigmoid,0.0335280746221542,0.366392970085144,128,2,1000,sobol
0.01,1e-06,True,12,6,Sigmoid,0.0680427551269531,0.3675979971885681,128,1,1000,sobol
0.01,1e-06,True,20,12,Sigmoid,0.089120864868164,0.3676134347915649,128,2,1000,sobol
0.01,1e-06,True,4,12,Sigmoid,0.1898204684257507,0.3684914708137512,128,1,1000,sobol
0.01,1e-05,True,12,6,Sigmoid,0.0588773116469383,0.3792105913162231,128,1,1000,sobol
0.01,1e-05,True,8,24,Sigmoid,0.100372090935707,0.3794290423393249,128,3,1000,sobol
0.01,1e-06,True,4,24,Sigmoid,0.3448852598667145,0.3794347047805786,512,3,1000,sobol
0.01,1e-06,True,4,12,Sigmoid,0.2770537436008453,0.3845494389533996,512,2,1000,sobol
0.01,1e-06,True,4,6,Sigmoid,0.1304059624671936,0.3853203058242798,128,0,1000,sobol
0.01,1e-06,True,12,12,Sigmoid,0.0304865315556526,0.3920706808567047,128,1,1000,sobol
0.01,1e-07,True,8,6,Sigmoid,0.0877062305808067,0.4000519514083862,128,1,1000,sobol
0.01,1e-07,True,16,12,Sigmoid,0.0570623576641082,0.4030002951622009,128,2,1000,sobol
0.01,0.0001,True,20,12,Sigmoid,0.0280099436640739,0.4137465953826904,128,2,1000,sobol
0.01,1e-07,True,4,6,Sigmoid,0.1293379813432693,0.4140884578227997,256,0,1000,sobol
0.01,1e-07,True,4,12,Sigmoid,0.1338360607624054,0.4147139489650726,128,1,1000,sobol
0.01,1e-06,True,16,6,Sigmoid,0.0367891117930412,0.4225391447544098,128,1,1000,sobol
0.01,1e-07,True,12,24,Sigmoid,0.1341160237789154,0.425251841545105,128,3,1000,sobol
0.01,1e-07,True,16,6,Sigmoid,0.0868127420544624,0.4271765351295471,128,1,1000,sobol
0.01,1e-06,True,8,12,Sigmoid,0.0587755218148231,0.4294369220733642,128,1,1000,sobol
0.01,1e-07,True,8,24,Sigmoid,0.2392258793115615,0.4334165751934051,128,3,1000,sobol
0.01,0.0001,True,16,6,Sigmoid,0.0339687913656234,0.4364040195941925,128,1,1000,sobol
0.01,0.0001,True,8,12,Sigmoid,0.0730937495827674,0.4390091001987457,128,1,1000,sobol
0.01,1e-05,True,4,24,Sigmoid,0.3318074941635132,0.4435875415802002,1024,4,1000,sobol
0.01,0.0001,True,16,24,Sigmoid,0.0620349496603012,0.4448599517345428,128,3,1000,sobol
0.01,1e-05,True,20,12,Sigmoid,0.0855068266391754,0.4488062858581543,128,2,1000,sobol
0.01,1e-07,True,8,12,Sigmoid,0.0129729062318801,0.4493016600608825,64,1,1000,sobol
0.01,1e-05,True,4,6,Sigmoid,0.1164883151650428,0.4502543210983276,128,0,1000,sobol
0.01,1e-07,True,20,6,Sigmoid,0.0590533688664436,0.4504408240318298,128,1,1000,sobol
0.01,1e-05,True,16,24,Sigmoid,0.1579454094171524,0.4545482993125915,128,4,1000,sobol
0.01,0.0001,True,12,12,Sigmoid,0.0352329686284065,0.4595885276794433,128,1,1000,sobol
0.01,1e-06,True,4,6,Sigmoid,0.121855542063713,0.4604014754295349,64,0,1000,sobol
0.01,1e-05,True,4,24,Sigmoid,0.3286010026931762,0.467616319656372,256,3,1000,sobol
0.01,0.0001,True,20,24,Sigmoid,0.1198699995875358,0.4813463091850281,128,4,1000,sobol
0.01,1e-07,True,12,12,Sigmoid,0.1399135291576385,0.4818403720855713,128,1,1000,sobol
0.01,1e-06,True,12,24,Sigmoid,0.0956475362181663,0.4820073544979095,128,3,1000,sobol
0.01,1e-06,True,8,6,Sigmoid,0.0402837544679641,0.4828730523586273,64,1,1000,sobol
0.01,1e-06,True,20,6,Sigmoid,0.0171620175242424,0.4897602796554565,128,1,1000,sobol
0.01,0.0001,True,20,6,Sigmoid,0.0434212312102317,0.4898170828819275,128,1,1000,sobol
0.01,1e-07,True,16,24,Sigmoid,0.1096022501587867,0.5006914138793945,128,3,1000,sobol
0.01,1e-07,True,12,6,Sigmoid,0.0412204265594482,0.5015366077423096,128,1,1000,sobol
0.01,1e-05,True,12,12,Sigmoid,0.1296846717596054,0.5078100562095642,128,1,1000,sobol
0.01,1e-07,True,4,6,Sigmoid,0.1216758787631988,0.5082482099533081,64,0,1000,sobol
0.01,1e-05,True,16,6,Sigmoid,0.095328614115715,0.5084887146949768,128,1,1000,sobol
0.01,1e-05,True,4,24,Sigmoid,0.3248933553695678,0.513579249382019,128,3,1000,sobol
0.01,1e-06,True,4,24,Sigmoid,0.3005287051200866,0.5187804698944092,128,3,1000,sobol
0.01,1e-07,True,20,12,Sigmoid,0.0417883098125457,0.5225711464881897,128,2,1000,sobol
0.01,0.0001,True,4,12,Sigmoid,0.2623929381370544,0.5256881713867188,128,1,1000,sobol
0.01,0.0001,True,4,24,Sigmoid,0.4553141891956329,0.5292493104934692,512,959,1000,sobol
0.01,1e-05,True,4,6,Sigmoid,0.0442619621753692,0.5303657054901123,32,0,1000,sobol
0.01,1e-07,True,20,24,Sigmoid,0.0751002430915832,0.5446250438690186,128,4,1000,sobol
0.01,1e-05,True,12,24,Sigmoid,0.131631314754486,0.5473169684410095,128,3,1000,sobol
0.01,0.0001,True,4,12,Sigmoid,0.2270120084285736,0.5630048513412476,256,1,1000,sobol
0.01,1e-06,True,20,24,Sigmoid,0.1413353681564331,0.564752459526062,128,4,1000,sobol
0.01,0.0001,True,16,24,Sigmoid,0.0728664249181747,0.5812462568283081,64,3,1000,sobol
0.01,1e-06,True,20,12,Sigmoid,0.0037407577037811,0.5856016278266907,64,2,1000,sobol
0.01,0.0001,True,4,24,Sigmoid,0.3714125156402588,0.5939654111862183,256,3,1000,sobol
0.01,1e-06,True,4,24,Sigmoid,0.5781631469726562,0.6024572253227234,256,3,1000,sobol
0.01,1e-06,True,8,24,Sigmoid,0.2083006352186203,0.602552056312561,64,3,1000,sobol
0.01,1e-05,True,8,12,Sigmoid,0.0174444019794464,0.6179797649383545,64,2,1000,sobol
0.01,1e-06,True,4,12,Sigmoid,0.0928999185562133,0.6246569752693176,64,1,1000,sobol
0.01,1e-06,True,16,24,Sigmoid,0.1775301694869995,0.6331769824028015,128,3,1000,sobol
0.01,0.0001,True,12,6,Sigmoid,0.0411276742815971,0.6347508430480957,128,1,1000,sobol
0.01,1e-05,True,4,6,Sigmoid,0.0903476774692535,0.6424559950828552,64,0,1000,sobol
0.01,1e-05,True,4,12,Sigmoid,0.3167501986026764,0.6424704790115356,128,1,1000,sobol
0.01,1e-07,True,4,24,Sigmoid,0.3732150793075561,0.646377682685852,128,3,1000,sobol
0.01,1e-07,True,4,24,Sigmoid,0.5599311590194702,0.6587725281715393,512,3,1000,sobol
0.01,1e-05,True,20,24,Sigmoid,0.0857968032360076,0.6688337326049805,128,4,1000,sobol
0.01,1e-05,True,8,24,Sigmoid,0.1605957299470901,0.6707046031951904,64,3,1000,sobol
0.01,1e-05,True,20,6,Sigmoid,0.1043654754757881,0.6707818508148193,128,1,1000,sobol
0.01,0.0001,True,8,12,Sigmoid,0.0323119759559631,0.6744006872177124,64,1,1000,sobol
0.01,0.0001,True,4,12,Sigmoid,0.2312034219503402,0.6858382225036621,64,1,1000,sobol
0.01,1e-07,True,4,12,Sigmoid,0.1028834283351898,0.6860530972480774,64,1,1000,sobol
0.01,0.0001,True,20,6,Sigmoid,0.0221562981605529,0.7018237113952637,64,1,1000,sobol
0.01,1e-05,True,20,6,Sigmoid,0.0289483815431594,0.7021140456199646,64,1,1000,sobol
0.01,0.0001,True,4,6,Sigmoid,0.1144528687000274,0.7051408290863037,32,0,1000,sobol
0.01,1e-05,True,8,6,Sigmoid,0.0446248948574066,0.7065434455871582,128,0,1000,sobol
0.01,1e-07,True,12,12,Sigmoid,0.0251226276159286,0.7075718641281128,64,1,1000,sobol
0.01,1e-07,True,12,6,Sigmoid,0.1139375865459442,0.7092330455780029,64,0,1000,sobol
0.01,1e-07,True,16,6,Sigmoid,0.038542054593563,0.7103369832038879,64,1,1000,sobol
0.01,1e-05,True,8,6,Sigmoid,0.0019080340862274,0.7143396139144897,32,0,1000,sobol
0.01,0.0001,True,4,24,Sigmoid,0.5020642876625061,0.72955322265625,128,3,1000,sobol
0.01,1e-06,True,12,6,Sigmoid,0.0072874277830123,0.7620067596435547,64,0,1000,sobol
0.01,1e-05,True,4,12,Sigmoid,0.0669852793216705,0.7641716003417969,32,1,1000,sobol
0.01,1e-06,True,16,6,Sigmoid,0.0840367227792739,0.766757607460022,64,1,1000,sobol
0.01,1e-06,True,16,12,Sigmoid,0.0488794296979904,0.7810169458389282,64,1,1000,sobol
0.01,0.0001,True,16,12,Sigmoid,0.013200506567955,0.787341833114624,64,1,1000,sobol
0.01,1e-05,True,4,12,Sigmoid,0.15770123898983,0.7899603247642517,64,1,1000,sobol
0.01,1e-07,True,20,24,Sigmoid,0.1980998367071151,0.7915394306182861,64,3,1000,sobol
0.01,1e-06,True,20,6,Sigmoid,0.017934501171112,0.8038235902786255,64,1,1000,sobol
0.01,0.0001,True,8,6,Sigmoid,0.0372595638036727,0.8062818050384521,64,0,1000,sobol
0.01,1e-05,True,20,12,Sigmoid,0.0189924389123916,0.808021605014801,64,1,1000,sobol
0.01,0.0001,True,4,24,Sigmoid,0.2915495038032532,0.8092303276062012,64,3,1000,sobol
0.01,0.0001,True,12,12,Sigmoid,0.1510427892208099,0.8100688457489014,64,1,1000,sobol
0.01,1e-07,True,8,6,Sigmoid,0.1033647060394287,0.8114105463027954,64,1,1000,sobol
0.01,1e-07,True,4,6,Sigmoid,0.1616904139518737,0.8145003914833069,128,0,1000,sobol
0.01,1e-07,True,20,12,Sigmoid,0.0036638528108596,0.8183256983757019,64,1,1000,sobol
0.01,0.0001,True,16,6,Sigmoid,0.0379012823104858,0.8224789500236511,64,1,1000,sobol
0.01,1e-06,True,12,12,Sigmoid,0.0286460518836975,0.8237438797950745,64,1,1000,sobol
0.01,1e-07,True,16,12,Sigmoid,0.0412631332874298,0.8240798115730286,32,1,1000,sobol
0.01,1e-07,True,16,12,Sigmoid,0.0368664860725402,0.8243633508682251,64,2,1000,sobol
0.01,1e-05,True,16,12,Sigmoid,0.012754738330841,0.8275871872901917,64,1,1000,sobol
0.01,1e-06,True,8,12,Sigmoid,0.1162297278642654,0.827691912651062,64,2,1000,sobol
0.01,0.0001,True,12,6,Sigmoid,0.0434537231922149,0.8317160606384277,64,1,1000,sobol
0.01,0.0001,True,8,24,Sigmoid,0.1468778103590011,0.8366311192512512,64,3,1000,sobol
0.01,0.0001,True,4,6,Sigmoid,0.0942975133657455,0.8401267528533936,64,1,1000,sobol
0.01,0.0001,True,20,24,Sigmoid,0.0408023446798324,0.84308260679245,64,3,1000,sobol
0.01,0.0001,True,20,6,Sigmoid,0.0164674222469329,0.8505949378013611,32,1,1000,sobol
0.01,1e-05,True,20,24,Sigmoid,0.0904494524002075,0.8539862036705017,64,3,1000,sobol
0.01,0.0001,True,20,12,Sigmoid,0.0006630420684814,0.8558257818222046,64,2,1000,sobol
0.01,1e-07,True,20,6,Sigmoid,0.0539688318967819,0.8628299236297607,64,1,1000,sobol
0.01,1e-07,True,8,24,Sigmoid,0.1342837810516357,0.8635278940200806,64,3,1000,sobol
0.01,1e-07,True,12,24,Sigmoid,0.0401507467031478,0.8739417791366577,64,3,1000,sobol
0.01,1e-05,True,16,6,Sigmoid,0.0444347411394119,0.8742254972457886,64,1,1000,sobol
0.01,1e-05,True,12,12,Sigmoid,0.0210360586643219,0.8755912780761719,64,1,1000,sobol
0.01,1e-06,True,16,24,Sigmoid,0.0211390852928161,0.8924065232276917,64,3,1000,sobol
0.01,0.0001,True,16,12,Sigmoid,0.005489557981491,0.8954585790634155,32,1,1000,sobol
0.01,0.0001,True,20,24,Sigmoid,0.0139197707176208,0.9023553133010864,32,3,1000,sobol
0.01,1e-07,True,16,6,Sigmoid,0.0082627534866333,0.9193819165229796,32,1,1000,sobol
0.01,1e-07,True,12,24,Sigmoid,0.0023879408836364,0.9332867860794068,32,3,1000,sobol
0.01,0.0001,True,12,6,Sigmoid,0.0283817648887634,0.9354731440544128,32,1,1000,sobol
0.01,0.0001,True,12,12,Sigmoid,0.0365466177463531,0.937484622001648,32,1,1000,sobol
0.01,1e-06,True,12,24,Sigmoid,0.0159319639205932,0.9381611347198486,64,3,1000,sobol
0.01,1e-05,True,20,6,Sigmoid,0.0134296119213104,0.9401878714561462,32,1,1000,sobol
0.01,1e-05,True,16,24,Sigmoid,0.0981055945158004,0.9420912265777588,64,3,1000,sobol
0.01,0.0001,True,12,24,Sigmoid,0.0090024918317794,0.951560914516449,64,3,1000,sobol
0.01,1e-07,True,4,24,Sigmoid,0.2213526666164398,0.9561414122581482,32,3,1000,sobol
0.01,0.0001,True,16,24,Sigmoid,0.0345599055290222,0.9682666063308716,32,3,1000,sobol
0.01,1e-07,True,8,24,Sigmoid,0.0046136379241943,0.975851595401764,32,3,1000,sobol
0.01,1e-05,True,12,6,Sigmoid,0.0219806134700775,0.9803555011749268,32,1,1000,sobol
0.01,1e-05,True,16,12,Sigmoid,0.0393016338348388,0.9867148399353028,32,1,1000,sobol
0.01,1e-05,True,12,12,Sigmoid,0.0508084893226623,0.9942673444747924,32,1,1000,sobol
0.01,1e-06,True,20,6,Sigmoid,0.0277938246726989,0.9954206347465516,32,1,1000,sobol
0.01,1e-06,True,8,6,Sigmoid,0.0518814325332641,1.0060569047927856,32,0,1000,sobol
0.01,1e-06,True,16,6,Sigmoid,0.011159062385559,1.0183693170547483,32,1,1000,sobol
0.01,1e-06,True,12,6,Sigmoid,0.0185993313789367,1.020822048187256,32,1,1000,sobol
0.01,1e-07,True,12,6,Sigmoid,0.0285474956035614,1.0284178256988523,32,1,1000,sobol
0.01,1e-06,True,20,12,Sigmoid,0.0137227475643157,1.0324254035949707,32,1,1000,sobol
0.01,1e-05,True,16,6,Sigmoid,0.0330679714679718,1.034306287765503,32,0,1000,sobol
