learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time
0.001,1e-05,True,8,24,Sigmoid,2.114215850830078,2.1493825912475586,128,0
0.001,1e-07,True,8,24,Sigmoid,2.1453640460968018,2.189523220062256,128,0
0.001,1e-06,True,20,6,Sigmoid,2.1774744987487793,2.2044429779052734,256,0
0.001,1e-07,True,16,24,Sigmoid,2.144115447998047,2.207005023956299,128,0
0.001,1e-06,True,4,24,Sigmoid,2.2094039916992188,2.2090649604797363,128,0
0.001,0.0001,True,4,12,Sigmoid,2.219670057296753,2.2159311771392822,256,0
0.001,1e-06,True,12,12,Sigmoid,2.2049429416656494,2.2194955348968506,128,0
0.001,1e-07,True,12,12,Sigmoid,2.193849802017212,2.2289412021636963,128,0
0.001,1e-07,True,16,12,Sigmoid,2.184364080429077,2.237708330154419,128,0
0.001,1e-07,True,12,6,Sigmoid,2.2694218158721924,2.2695884704589844,256,0
0.001,1e-05,True,20,12,Sigmoid,2.2418880462646484,2.2937233448028564,128,0
0.001,1e-05,True,4,12,Sigmoid,2.3087215423583984,2.3061482906341553,256,0
0.001,1e-07,True,16,6,Sigmoid,2.3033928871154785,2.3091483116149902,256,0
0.001,1e-06,True,16,12,Sigmoid,2.310396432876587,2.315858840942383,256,0
0.001,0.0001,True,20,6,Sigmoid,2.309800863265991,2.3281409740448,128,0
0.001,1e-06,True,12,6,Sigmoid,2.330564022064209,2.3330554962158203,128,0
0.001,1e-07,True,20,6,Sigmoid,2.3501763343811035,2.3585805892944336,256,0
0.001,1e-05,True,16,12,Sigmoid,2.294724464416504,2.3638229370117188,128,0
0.001,1e-05,True,16,24,Sigmoid,2.3432350158691406,2.3875584602355957,128,0
0.001,1e-06,True,8,6,Sigmoid,2.4236886501312256,2.4252777099609375,128,0
0.001,0.0001,True,8,6,Sigmoid,2.4461288452148438,2.4508938789367676,256,0
0.001,1e-05,True,12,6,Sigmoid,2.451711654663086,2.4642751216888428,128,0
0.001,1e-07,True,4,6,Sigmoid,2.552154779434204,2.5492844581604004,128,0
0.001,1e-07,True,4,24,Sigmoid,2.5618529319763184,2.562136173248291,128,0
0.001,0.0001,True,16,24,Sigmoid,2.4894304275512695,2.566110610961914,128,0
0.001,1e-07,True,4,12,Sigmoid,2.579677104949951,2.5768070220947266,256,0
0.001,1e-05,True,16,6,Sigmoid,2.5694711208343506,2.583847999572754,128,0
0.001,1e-07,True,12,24,Sigmoid,2.537605047225952,2.586869239807129,128,0
0.001,0.0001,True,4,6,Sigmoid,2.630256175994873,2.6278083324432373,128,0
0.001,1e-07,True,4,6,Sigmoid,2.659559726715088,2.656883716583252,256,0
0.001,0.0001,True,8,6,Sigmoid,2.6606922149658203,2.659987688064575,128,0
0.001,1e-05,True,4,6,Sigmoid,2.6843414306640625,2.68100643157959,256,0
0.001,1e-07,True,8,6,Sigmoid,2.676760196685791,2.6936821937561035,128,0
0.001,0.0001,True,16,12,Sigmoid,2.6307644844055176,2.693727731704712,128,0
0.001,0.0001,True,4,12,Sigmoid,2.7930920124053955,2.79386568069458,128,0
0.001,1e-06,True,4,12,Sigmoid,2.8029301166534424,2.803623914718628,128,0
0.001,0.0001,True,12,6,Sigmoid,2.842712879180908,2.8423194885253906,256,0
0.001,1e-05,True,20,6,Sigmoid,2.8872601985931396,2.9474070072174072,128,0
0.001,1e-07,True,4,12,Sigmoid,2.9521546363830566,2.9539449214935303,128,0
0.001,1e-05,True,12,24,Sigmoid,2.916013717651367,2.968602418899536,128,0
0.001,0.0001,True,8,12,Sigmoid,3.108799934387207,3.111281394958496,256,0
0.001,0.0001,True,16,6,Sigmoid,3.1412582397460938,3.1580610275268555,256,0
0.001,1e-07,True,8,6,Sigmoid,3.6218948364257812,3.6217896938323975,256,0
