learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time
0.001,1e-07,True,12,24,Sigmoid,0.017169345170259476,0.023653825744986534,2048,15
0.01,1e-07,True,8,12,Sigmoid,0.010522264987230301,0.023709772154688835,1024,7
0.01,0.0001,True,20,12,Sigmoid,0.014107665047049522,0.023757072165608406,1024,6
0.001,1e-06,True,16,12,Sigmoid,0.01044601108878851,0.023762967437505722,2048,10
0.001,1e-05,True,12,12,Sigmoid,0.016170786693692207,0.02379549853503704,2048,8
0.001,0.0001,True,8,12,Sigmoid,0.018454929813742638,0.023834116756916046,8192,12
0.001,1e-05,True,20,24,Sigmoid,0.010921795852482319,0.0238760095089674,2048,19
0.01,1e-06,True,20,12,Sigmoid,0.008704541251063347,0.023910341784358025,1024,7
0.001,0.0001,True,20,12,Sigmoid,0.014373695477843285,0.023910995572805405,2048,9
0.001,0.0001,True,8,24,Sigmoid,0.019347675144672394,0.024019762873649597,8192,23
0.001,1e-06,True,12,6,Sigmoid,0.009658509865403175,0.02409953810274601,1024,3
0.01,0.0001,True,20,6,Sigmoid,0.009306497871875763,0.0241411030292511,1024,4
0.01,1e-05,True,8,12,Sigmoid,0.016868028789758682,0.02416670136153698,2048,7
0.01,1e-06,True,8,24,Sigmoid,0.007057850249111652,0.02419894002377987,1024,11
0.001,1e-07,True,8,24,Sigmoid,0.01215812936425209,0.024287164211273193,2048,13
0.001,0.0001,True,12,24,Sigmoid,0.015281419269740582,0.02435452491044998,4096,30
0.01,1e-05,True,4,12,Sigmoid,0.02380739524960518,0.02436240017414093,8192,9
0.001,1e-07,True,12,12,Sigmoid,0.011380918323993683,0.024442158639431,2048,7
0.001,1e-07,True,8,6,Sigmoid,0.00975707545876503,0.024585619568824768,1024,3
0.01,0.0001,True,4,6,Sigmoid,0.02461206167936325,0.02460206300020218,8192,5
0.001,1e-05,True,12,12,Sigmoid,0.018646162003278732,0.024775514379143715,4096,10
0.01,1e-07,True,12,24,Sigmoid,0.023078683763742447,0.024844098836183548,1024,14
0.001,1e-07,True,12,6,Sigmoid,0.012245169840753078,0.024859949946403503,1024,4
0.01,0.0001,True,12,12,Sigmoid,0.01115485094487667,0.025130771100521088,1024,6
0.001,1e-06,True,12,24,Sigmoid,0.02229083701968193,0.025214508175849915,8192,42
0.01,0.0001,True,8,6,Sigmoid,0.024807145819067955,0.02523958310484886,1024,3
0.01,0.0001,True,12,12,Sigmoid,0.019801326096057892,0.02533816173672676,4096,12
0.01,1e-06,True,4,12,Sigmoid,0.024653473868966103,0.02534640021622181,8192,9
0.001,1e-07,True,12,12,Sigmoid,0.023537352681159973,0.025356385856866837,8192,15
0.01,1e-07,True,16,12,Sigmoid,0.025999248027801514,0.025467930361628532,4096,16
0.01,1e-07,True,20,12,Sigmoid,0.00937118660658598,0.025472505018115044,1024,8
0.01,1e-05,True,4,6,Sigmoid,0.022987771779298782,0.02571607567369938,8192,4
0.01,1e-06,True,8,12,Sigmoid,0.02413899078965187,0.025824612006545067,4096,8
0.001,1e-06,True,12,24,Sigmoid,0.016924172639846802,0.02582896128296852,4096,26
0.01,1e-06,True,4,6,Sigmoid,0.024439651519060135,0.02596370130777359,8192,5
0.01,1e-05,True,4,24,Sigmoid,0.025151392444968224,0.02616066299378872,8192,17
0.01,1e-05,True,16,6,Sigmoid,0.009244568645954132,0.026206165552139282,1024,3
0.01,0.0001,True,16,24,Sigmoid,0.00938459299504757,0.02621195837855339,1024,13
0.001,1e-07,True,16,24,Sigmoid,0.012416677549481392,0.026339437812566757,2048,18
0.001,1e-05,True,8,6,Sigmoid,0.021994300186634064,0.026547741144895554,8192,6
0.01,1e-07,True,16,24,Sigmoid,0.02403164654970169,0.026548225432634354,1024,12
0.01,1e-07,True,4,24,Sigmoid,0.02234780415892601,0.026754073798656464,2048,12
0.001,0.0001,True,16,24,Sigmoid,0.014919241890311241,0.026829849928617477,2048,16
0.01,1e-07,True,4,6,Sigmoid,0.023577023297548294,0.02721458300948143,8192,4
0.01,1e-05,True,4,24,Sigmoid,0.024178072810173035,0.027282675728201866,2048,12
